,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
74,74,"







  
  
    Basic air fryer
  
",5.0,OpheliaDiFranco,"Reviewed in the United States March 17, 2021","









  
  
    
  Nothing fancy but it does the job. The size is great. Much larger than my last one. Two knobs. Hard to mess up. I wanted a digital one But this was such a great price I could not pass it up. I have been using it for a little over two months and I’ve had no issues. I am very pleased with my purchase.

  
",Size: 3.7Qt
75,75,"







  
  
    Nice
  
",5.0,Amazon Customer,"Reviewed in the United States January 31, 2021","









  
  
    
  Bought as gift and recipient keeps raving about. So much so, I'm thinking of getting one to replace my older unit.

  
",Size: 5.8Qt
76,76,"







  
  
    Negative economy , huge advancement in cooking
  
",5.0,DaveCydell,"Reviewed in the United States December 4, 2020","









  
  
    
  This [gadget?] Device advances cooking in a huge way. If you don't have one you are living in the past.

  
",Size: 3.7Qt
77,77,"







  
  
    Id buy again
  
",4.0,Tedd,"Reviewed in the United States November 6, 2020","









  
  
    
  Great size, very nice, added a weird flavor to the first few things I cooked and yes i washed it first and between uses.

  
",Size: 3.7Qt
78,78,"







  
  
    just made the most amazing sirloin steak!
  
",5.0,chart,"Reviewed in the United States January 21, 2021","









  
  
    
  It was the most tender, juicy, and delicious meat I have ever eaten!  Better than any restaurant!

  
",Size: 3.7Qt
79,79,"







  
  
    Electric Air Fryer & Oilless CookerCooker
  
",5.0,ya yun wang,"Reviewed in the United States November 7, 2020","









  
  
    
  Electric Air Fryer & Oilless Cooker is safe to use and auto shut-off when pulling out the basket or cooking is done and overheat protection. It has 8 selectable menus can satisfy most cooking needs. Also time and temperature control for different cooking preferences. When you set the time and temperature you're done. That’s oil free very easy to clean. It make cook more easier.

  
",Size: 3.7Qt
80,80,"







  
  
    Great Value
  
",5.0,Melvyn Drexler,"Reviewed in the United States November 30, 2020","









  
  
    
  You cannot beat this unit for the money. Size, features and functionality. All are good.

  
",Size: 5.8Qt
81,81,"







  
    Ideal para cocinar practico
  
  
",5.0,Amazon Customer,"Reviewed in the United States March 5, 2021","









  
    
  Excelente producto. Facilita cocinar. En poco tiempo ata lista la comida. Muy practico y buen precio

  
  
",Size: 5.8Qt
82,82,"







  
  
    Great for frying with not oil
  
",5.0,elissa u.,"Reviewed in the United States September 17, 2020","









  
  
    
  I used it for fry this chicken legs and they are really good.  Tender inside and crisper  outside.  25 minutes and they're done.

  
",Size: 5.8Qt
83,83,"







  
  
    Well worth the money
  
",4.0,Etc,"Reviewed in the United States November 1, 2020","









  
  
    
  Make most of my meals in this. It's easy to use. Cleaning can be difficult. But overall it will be well used

  
",Size: 5.8Qt
84,84,"







  
  
    Buy this one !!!
  
",5.0,Evan Axenroth,"Reviewed in the United States October 4, 2020","









  
  
    
  Great product, large easy clean cooking basket and tray, would rate 10 Stars if I could

  
",Size: 5.8Qt
85,85,"







  
  
    Go order now
  
",5.0,SKG,"Reviewed in the United States November 9, 2020","









  
  
    
  So excited about the Air fryer .I cannot wait to use it it is a Christmas gift for myself.

  
",Size: 3.7Qt
86,86,"







  
  
    Great little air fryer
  
",5.0,Dinny,"Reviewed in the United States January 21, 2021","









  
  
    
  Perfect for two, great air frying , easy to clean, easy to store!

  
",Size: 3.7Qt
87,87,"







  
    Ralladuras
  
  
",5.0,María madrigal,"Reviewed in the United States October 31, 2020","








  
  Your browser does not support HTML5 video.










  
    
   Muy buena aunque viene toda rallada parese usada y no nueva

  
  
",Size: 5.8Qt
88,88,"







  
  
    Convenient
  
",5.0,Miguel,"Reviewed in the United States March 28, 2021","









  
  
    
  Quick to start air frying anything. Veggies with some oil drizzled, salt pepper, Bomb snack. Or you can do some chicken wings in there. The material inside is non stick, pretty easy to clean so far.

  
",Size: 5.8Qt
89,89,"







  
  
    Very satisfied
  
",5.0,H..,"Reviewed in the United States November 1, 2020","









  
  
    
  Great quality air Frye. The size is good for me, it’s 3.7 qt. It is easy to understand and easy to use. Very easy to clean. And everything comes out from the air fryer is gorgeously amazing.

  
",Size: 3.7Qt
90,90,"







  
  
    Great. don’t over crowd things. Experiment with time and spices.
  
",5.0,Donna Whitley,"Reviewed in the United States January 21, 2021","









  
  
    
  Easy to use. When I first started using it , I was cooking things to long, things where kind of dried out and tasteless. . So I figured that out by cutting a few minutes off the cooking time and brushing on (a very little ) Olive oil and my favorite spices before cooking. I love it now. Just experiment that’s my advice.

  
",Size: 3.7Qt
91,91,"







  
  
    Great Buy!!
  
",5.0,Evelyn G. ,"Reviewed in the United States August 31, 2020","









  
  
    
  I'm LOVING this air fryer! It's the first one I've bought and I'm so happy I did! Food comes out great and very easy to use. Looking forward to trying different recipes: D

  
",Size: 5.8Qt
92,92,"







  
  
    One of those worth it purchases
  
",5.0,Cecil Hodge,"Reviewed in the United States November 4, 2020","









  
  
    
  The fact that you can easily release the tray makes it easier to transfer food.

  
",Size: 5.8Qt
93,93,"







  
  
    Awesome air fryer
  
",5.0,MOJO,"Reviewed in the United States January 18, 2021","









  
  
    
  Love it!  Easy to use, easy to clean and it has a large basket

  
",Size: 5.8Qt
94,94,"







  
  
    Nice frier for the price
  
",5.0,Lenny,"Reviewed in the United States March 1, 2021","









  
  
    
  This chicken wang makin machine is awesome I’ve cooked fish chicken wangs (obviously) and raw chicken and fries and hella other random stuff and everything is good I mean don’t get me wrong learning curve I’ve burned acouple mini burgers in that b**** already :’( not meant for burgers FYI but already good :)

  
",Size: 5.8Qt
95,95,"







  
  
    Works great
  
",4.0,Kindle Customer,"Reviewed in the United States November 13, 2020","









  
  
    
  The outside of it was broken when I got it, I didn't notice because I didn't use it until the next day :(. It didnt affect it working, and I had already threw the box out. But it is a wonderful airfryer. Its just a pain to shut it because of that broken piece.

  
",Size: 5.8Qt
96,96,"







  
  
    Ok for the price
  
",3.0,Meloni Marshall,"Reviewed in the United States November 8, 2020","









  
  
    
  Ehh it’s ok for the price I guess not as large as I thought

  
",Size: 5.8Qt
97,97,"







  
  
    Cooking at home
  
",5.0,Cindy,"Reviewed in the United States November 3, 2020","









  
  
    
  The volume of this fryer is very suitable for small families. It’ not big or small, and doesn’t take up space. About half a chicken can put in. Grilled children wings taste pretty good. Let me try fries next time.enjoying cooking yummy food home.

  
",Size: 3.7Qt
98,98,"







  
  
    A must have
  
",5.0,Apack G.,"Reviewed in the United States February 18, 2021","









  
  
    
  This is a must for every kitchen. It’s easy to use and clean and all the flavor stays on the item inside. There isn’t anything I haven’t cooked in it yet. Cornish hen, bacon, cookies, broccoli. Get it!

  
",Size: 3.7Qt
99,99,"







  
  
    Good for it's purpose!
  
",5.0,Darla Taylor,"Reviewed in the United States November 11, 2020","









  
  
    
  Got this and it works well, haven't used any oil at all yet and food is crispy and taste good. It's a good size for an air crisp fryer.

  
",Size: 3.7Qt
100,100,"







  
  
    Good product
  
",5.0,Shari T.,"Reviewed in the United States January 3, 2021","









  
  
    
  Got this as a Christmas gift. Used it a couple of times since then and so far, so good.

  
",Size: 5.8Qt
101,101,"







  
  
    It is great
  
",5.0,Eamz,"Reviewed in the United States September 7, 2020","









  
  
    
  I love it. Food taste great. Cleaning is easy. Doesn't take up a lot of room.

  
",Size: 5.8Qt
102,102,"







  
  
    Great buy
  
",5.0,SW,"Reviewed in the United States October 19, 2020","









  
  
    
  Such a nice addition to my kitchen, keep healthy with air fryer, great buy!

  
",Size: 3.7Qt
103,103,"







  
  
    We love it!
  
",5.0,MrsS,"Reviewed in the United States January 8, 2021","









  
  
    
  My family of 5 have used it 6 out of 7 days a week...from small meals to larger meals, this purchase was the best one!

  
",Size: 5.8Qt
104,104,"







  
  
    Awesome
  
",5.0,Amazon Customer,"Reviewed in the United States March 23, 2021","









  
  
    
  Just buy it you will not regret it.

  
",Size: 5.8Qt
105,105,"







  
  
    I love this!
  
",5.0,TJ,"Reviewed in the United States October 7, 2020","









  
  
    
  This is a amazing tool in the kitchen. I used this thing for everything.

  
",Size: 5.8Qt
106,106,"







  
  
    Fryer
  
",5.0,Carolyn Kallai,"Reviewed in the United States December 30, 2020","









  
  
    
  Love it makes frying easier and healthier

  
",Size: 3.7Qt
107,107,"







  
  
    Eady to use. Looks good on the container
  
",5.0,Kindle Customer,"Reviewed in the United States March 17, 2021","









  
  
    
  The product looks good and is easy to use.

  
",Size: 3.7Qt
108,108,"







  
  
    Excellent choice
  
",5.0,Josue,"Reviewed in the United States February 22, 2021","









  
  
    
  Great for starters. Affordable and easy to use with great quality.

  
",Size: 5.8Qt
109,109,"







  
  
    i love it.. so far but...
  
",4.0,Blake Crosslin,"Reviewed in the United States February 5, 2021","









  
  
    
  I did not receive the 101 recipes book it was suppose to come with :(

  
",Size: 5.8Qt
110,110,"







  
  
    Works well but...
  
",4.0,Tash,"Reviewed in the United States February 19, 2021","









  
  
    
  Would have given it a five but the numbers wiped off when a my daughter got a spritz of oil on them. Works great though!

  
",Size: 3.7Qt
111,111,"







  
  
    Gift
  
",5.0,happy Shopper,"Reviewed in the United States October 3, 2020","









  
  
    
  Bought this as a birthday gift and my son really likes it

  
",Size: 5.8Qt
112,112,"







  
  
    I think it is well worth the money.
  
",4.0,KEK,"Reviewed in the United States November 14, 2020","









  
  
    
  I didn't get recipes. Bummer! Otherwise I'm learning on my own. Would really like to get the 110 recipes. I am happy otherwise.

  
",Size: 5.8Qt
113,113,"







  
  
    Love It
  
",5.0,,"Reviewed in the United States December 13, 2020","









  
  
    
  I'm happy with my air fryer.

  
",Size: 5.8Qt
114,114,"







  
  
    Must buy!
  
",5.0,mercedes,"Reviewed in the United States August 28, 2020","









  
  
    
  Love! This air fryer! Super easy to use! The basket is huge!! Have not seen an air fryer with a basket this big before !! Cooks at a good speed!!! Has many different functions and isn’t loud like other air fryers

  
",Size: 5.8Qt
115,115,"







  
  
    Easy to clean
  
",5.0,Lorraine Davis,"Reviewed in the United States March 3, 2021","









  
  
    
  very easy to use , cooks really well and fast

  
",Size: 5.8Qt
116,116,"







  
  
    Easy to use
  
",5.0,Jennifer,"Reviewed in the United States November 28, 2020","









  
  
    
  My first air fryer, works perfectly

  
",Size: 3.7Qt
117,117,"







  
  
    Great value
  
",5.0,Tina Morgan,"Reviewed in the United States November 24, 2020","









  
  
    
  I have recommended this product for a friend with a larger family. Has a great capacity.

  
",Size: 5.8Qt
118,118,"







  
  
    Great product
  
",5.0,Frederico C.,"Reviewed in the United States January 31, 2021","









  
  
    
  I had two digital air fryers before and they broke after three months . I was looking for a manual control one this time . I am very happy with its modern look and performance. Also not too big just in the right size.

  
",Size: 3.7Qt
119,119,"







  
  
    Love it!
  
",5.0,Tammy Begg,"Reviewed in the United States January 4, 2021","









  
  
    
  I absolutely love this air fryer.

  
",Size: 5.8Qt
120,120,"







  
  
    Hard to clean
  
",2.0,Catherine,"Reviewed in the United States April 1, 2021","









  
  
    
  It is hard to clean and it’s not non-stick like advertise. Can’t dishwash the tray either

  
",Size: 5.8Qt
121,121,"







  
  
    Attention parents of teens!
  
",4.0,Ang-USA,"Reviewed in the United States February 18, 2021","









  
  
    
  This is easy to use and my 15 year old loves it! He puts in everything from chicken tenders to veggie burgers!I also love it!

  
",Size: 3.7Qt
122,122,"







  
  
    Excellent product,non-oil
  
",5.0,CindyLu ,"Reviewed in the United States March 2, 2021","









  
  
    
  I make some sweet potato and chicken nuggets for my children, they are very happy to eat, not oil to cook, healthy ,non-sticky,easy to clean, we don’t need to oil fry again, love it!

  
",Size: 3.7Qt
123,123,"







  
  
    Air Fryer with Large basket
  
",5.0,Ashton,"Reviewed in the United States August 7, 2020","









  
  
    
  Huge basket! Great quality air fryer. Multiple settings for multiple dishes !

  
",Size: 5.8Qt
124,124,"







  
  
    Air fryer
  
",5.0,Pat Kelly,"Reviewed in the United States January 4, 2021","









  
  
    
  Very easy to use and clean!

  
",Size: 3.7Qt
125,125,"







  
  
    Stronger recommendation
  
",5.0,Serena,"Reviewed in the United States October 21, 2020","









  
  
    
  Nice machine! I finally make my fries without the oil! That’s a great experience, this machine is easy to use and set up. Stronger recommendation!

  
",Size: 3.7Qt
126,126,"







  
  
    I'm In Love!!!
  
",5.0,Melissia L.,"Reviewed in the United States March 20, 2021","









  
  
    
  I've been debating on purchasing one for the longest because I don't do a whole lot of cooking. An acquaintance told me this would be perfect if you don't cook a lot, so I finally made the purchase. I'm glad I made the purchase, I cook just about everything in it.

  
",Size: 3.7Qt
127,127,"







  
  
    Prefect
  
",5.0,Connie Florencia Wells,"Reviewed in the United States August 19, 2020","









  
  
    
  This was perfect for my day to day use! I love it and it’s so affordable!

  
",Size: 5.8Qt
128,128,"







  
  
    Good unit
  
",4.0,Shannon logan,"Reviewed in the United States December 22, 2020","









  
  
    
  Very east to use, easy to clean perfect for small meals

  
",Size: 5.8Qt
129,129,"







  
  
    Best Investment!
  
",5.0,andrea,"Reviewed in the United States September 4, 2020","









  
  
    
  I wish I would have gotten one sooner!! Super easy to use and clean! Makes fast meals without making a mess. I forgotten all about my oven, this fryer has replaced all my other appliances.  I'm so happy I ordered this! Only bummer is that it doesn't come with a receipt book so you have to search online

  
",Size: 5.8Qt
130,130,"







  
  
    Easy and delicious cooking method
  
",5.0,Lindsay Sibson,"Reviewed in the United States March 24, 2021","









  
  
    
  Life changing cooking! So many delicious possibilities to make in this air fryer. I’ve made fish, avocado “fries”, and used it to reheat dishes. So versatile and food turns out great.

  
",Size: 5.8Qt
131,131,"







  
  
    Easy to use and convenient.
  
",5.0,Gage cortez,"Reviewed in the United States December 10, 2020","









  
  
    
  Best invention ever so much better than messing around with oil.

  
",Size: 5.8Qt
132,132,"







  
  
    Ok airfryer
  
",5.0,Liat,"Reviewed in the United States February 22, 2021","









  
  
    
  Nice airfryer for the price, I’m sure there are better once out there but for the price it does the job.

  
",Size: 3.7Qt
133,133,"







  
  
    Great big basket
  
",5.0,Sara Kilborn,"Reviewed in the United States November 5, 2020","









  
  
    
  Great deal and basket is nice and big

  
",Size: 5.8Qt
134,134,"







  
    No es la mejor opcion
  
  
",3.0,Lizzie Akira Lara Perez,"Reviewed in the United States September 11, 2020","









  
    
  La freidora tiene problemas en el agarre desde el primer uso, tiene un gancho que no se sostiene con la parte de abajo al sacarla, no la recomiendo

  
  
",Size: 5.8Qt
135,135,"







  
  
    Love it
  
",5.0,Amazon Customer,"Reviewed in the United States November 8, 2020","









  
  
    
  I love it.  Very easy to clean and cooks food very fast. Just have to check on it a couple times and flip your stuff.

  
",Size: 5.8Qt
136,136,"







  
  
    Best Air Fryer!!!!!
  
",5.0,Crystal Rushmore,"Reviewed in the United States August 28, 2020","









  
  
    
  This air fryer is such a bang for its buck!! Large basket, digital touch controls, a reminder for shaking stuff in between cooking to keep crisp! If you are like me and hate hearing up your kitchen for the oven things to buy one of these! Such good quality!

  
",Size: 5.8Qt
137,137,"







  
  
    Easy to use n ckean
  
",5.0,Dwarn,"Reviewed in the United States March 3, 2021","









  
  
    
  Love this one, cut my cooking time and easy to use. I toss my frozen steak for 40 minutes using frozen food mode and wowwww its delicious.

  
",Size: 5.8Qt
138,138,"







  
  
    Love it
  
",5.0,Amazon Customer,"Reviewed in the United States March 21, 2021","









  
  
    
  Couldn't be happier with how fast it cooks food! The only thing to note is that oil will eventually take off all the numbers around the knobs. So I just guess the time amount.

  
",Size: 3.7Qt
139,139,"







  
  
    works as expected!
  
",5.0,Erica,"Reviewed in the United States November 24, 2020","









  
  
    
  easy to use, I like the cook times on top for common foods, takes apart easy to clean, works great!

  
",Size: 3.7Qt
140,140,"







  
    Buena calidad
  
  
",5.0,Chris,"Reviewed in the United States November 2, 2020","









  
    
  Hermoso buena calidad

  
  
",Size: 3.7Qt
141,141,"







  
  
    WORTH IT!
  
",5.0,jinx😝,"Reviewed in the United States September 4, 2020","









  
  
    
  mine came in today and i am in LOVE!!! faster cooking and better quality absolutely recommend!!! i can’t wait to explore even more my chicken was so juicy!! It came in less than a week free shipping:) absolutely satisfied (also cheaper than others especially the size)

  
",Size: 5.8Qt
142,142,"







  
    Muy buena opción
  
  
",5.0,Patricia Reinoso,"Reviewed in the United States August 30, 2020","









  
    
  Todo queda crujiente y con buen sabor. Muy fácil de configurar, usar y lavar.

  
  
",Size: 5.8Qt
143,143,"







  
  
    Super easy to clean!
  
",5.0,Emily A,"Reviewed in the United States August 17, 2020","









  
  
    
  We love this air fryer so far!It's the perfect size for our family of 3. We've used it a couple times, now, and I love how easy it is to clean!

  
",Size: 5.8Qt
144,144,"







  
  
    Love my product🙏🏽
  
",5.0,shelby wessler,"Reviewed in the United States January 21, 2021","









  
  
    
  Honestly not disappointed it works terrific, food taste great in minutes we Cooked a variety of food from chicken nuggets, French fries, & corndogs to medium rare sirloin steak and they  all came out cooked to perfection 10/10 recommended

  
",Size: 3.7Qt
145,145,"







  
  
    easy to clean
  
",4.0,Norm B.,"Reviewed in the United States December 21, 2020","









  
  
    
  good quality,good price nice design easy to handle free shipping.

  
",Size: 3.7Qt
146,146,"







  
  
    Great product
  
",5.0,Douglas Humphries,"Reviewed in the United States January 18, 2021","









  
  
    
  Love it and everything about it

  
",Size: 5.8Qt
147,147,"







  
  
    Timer switch sucks
  
",2.0,Sabrina Kuhn,"Reviewed in the United States March 8, 2021","









  
  
    
  This product would be 5 stars if not for the fact that after 4 uses, the timer switch no longer works. I can turn it on, I just can't back the time back on it I I over shoot my goal. Unfortunately, I missed the return window by 8 days.

  
",Size: 3.7Qt
148,148,"







  
  
    easy to use
  
",5.0,Heather Callahan,"Reviewed in the United States August 27, 2020","








  
  Your browser does not support HTML5 video.










  
  
    
   Just received this and made chocolate chip cookies. It was super easy to use, and they look and smell delicious. Haven't tasted yet, but the batter was great. Can't wait to make more stuff.

  
",Size: 5.8Qt
149,149,"







  
    Genial y económica para comer saludable
  
  
",5.0,Merary c,"Reviewed in the United States February 1, 2021","









  
    
  Esta perfecta al 100%

  
  
",Size: 3.7Qt
150,150,"







  
  
    You can use it for everything
  
",5.0,Chauntel Latimore,"Reviewed in the United States October 7, 2020","









  
  
    
  This airfryer is perfect for cooking for 1-2 people. Which is great for me. It does everything! I toast my bread in it I make French fries, chicken nuggets, and it even roasts.

  
",Size: 5.8Qt
151,151,"







  
  
    Satisfied
  
",5.0,lakesha williams,"Reviewed in the United States October 9, 2020","









  
  
    
  It was a gift for my dad,and he loves the ease of working with this particular air fryer. Thankyou

  
",Size: 5.8Qt
152,152,"







  
  
    Easy to use in every way.
  
",4.0,Linda J.,"Reviewed in the United States January 12, 2021","









  
  
    
  Everything from meatballs to a whole chicken.Cleans in a snap and flavor is superb in everything I have tried so far.

  
",Size: 5.8Qt
153,153,"







  
  
    Easy to use
  
",5.0,stephen,"Reviewed in the United States January 26, 2021","









  
  
    
  Very easy to clean and easy to use not to mention you get all the flavors in your food

  
",Size: 5.8Qt
154,154,"







  
  
    Great flavors! Easy clean up!
  
",5.0,Roxanne Cust,"Reviewed in the United States September 23, 2020","









  
  
    
  Great product!  I love mine and no grease or heat! Very easy to clean!

  
",Size: 5.8Qt
155,155,"







  
  
    GOOD!
  
",5.0,Rubens José de Araújo,"Reviewed in the United States January 7, 2021","









  
  
    
  GOOD!

  
",Size: 5.8Qt
156,156,"







  
  
    Great air fryer!
  
",5.0,Amazon Customer,"Reviewed in the United States January 22, 2021","









  
  
    
  Got this for my daughter-in-law for Christmas.  She loves it!!

  
",Size: 5.8Qt
157,157,"







  
  
    Loud
  
",3.0,Nicole Wise,"Reviewed in the United States January 30, 2021","









  
  
    
  Very loud compared to other air fryers I’ve had......

  
",Size: 5.8Qt
158,158,"







  
  
    no preheating!
  
",5.0,Faith Dowsett,"Reviewed in the United States March 31, 2021","









  
  
    
  i like that this cooks quickly and without oil! I have not tried to fry anything per se but everything in the freezer is better this way. Any leftovers too

  
",Size: 3.7Qt
159,159,"







  
  
    great product
  
",4.0,Craig,"Reviewed in the United States February 15, 2021","









  
  
    
  would order again

  
",Size: 5.8Qt
160,160,"







  
  
    Awesome
  
",5.0,Anthony n.,"Reviewed in the United States January 8, 2021","









  
  
    
  Got here a week early. I have used it 3 days in a row now. Wish i had gotten one sooner. I love it .

  
",Size: 3.7Qt
161,161,"







  
  
    Worth the $$
  
",5.0,Cool,"Reviewed in the United States October 20, 2020","









  
  
    
  Worth every penny. Easy to use.

  
",Size: 5.8Qt
162,162,"







  
  
    Too dry...bye bye
  
",2.0,Stevie,"Reviewed in the United States February 25, 2021","









  
  
    
  Food comes out dry and tasteless. I'll stick to regular oven baking or stove top frying.  Taste is way more important than getting my food cooked quickly...I learned the hard way.

  
",Size: 3.7Qt
163,163,"







  
  
    Great value
  
",5.0,Jill,"Reviewed in the United States January 26, 2021","









  
  
    
  Works well, easy to use. A great value

  
",Size: 3.7Qt
164,164,"







  
  
    Great product
  
",5.0,dennisse salas,"Reviewed in the United States February 12, 2021","









  
  
    
  This was a gift for my aunt, and she loved it so much!! Very easy to use, makes yummy food. 10/10

  
",Size: 5.8Qt
165,165,"







  
  
    Holy French fries batman
  
",5.0,Bill,"Reviewed in the United States November 23, 2020","









  
  
    
  Excellent. All I eat now is teak and fries.

  
",Size: 5.8Qt
166,166,"







  
  
    Love it
  
",5.0,Amazon Customer,"Reviewed in the United States September 2, 2020","








  
  Your browser does not support HTML5 video.










  
  
    
   I Have been wanting an air fryer for a while now, Love how easy it was to set up and clean up. Cooked tilapia for lunch came out delicious.

  
",Size: 5.8Qt
167,167,"







  
  
    Should have bought something different
  
",2.0,Brenden Chrietzberg,"Reviewed in the United States January 18, 2021","









  
  
    
  Its simple enough to use, but after three uses the temperature markings have come off and the basket is already loose. I can tell it isn't going to last. Save your money and use it on another brand.

  
",Size: 3.7Qt
168,168,"







  
  
    Sublime
  
",5.0,Reeva Peak,"Reviewed in the United States October 6, 2020","









  
  
    
  Between this and the instant pot, I might never use the rest of my kitchen

  
",Size: 5.8Qt
169,169,"







  
  
    Perfect
  
",5.0,Mary49er,"Reviewed in the United States December 15, 2020","









  
  
    
  Love itGreat for FriesGreat for steaksGreat for a whole chickenBroiling Fish

  
",Size: 5.8Qt
170,170,"







  
  
    Juicy results, just as good as if it were cooked in a restaurant.
  
",5.0,7403361412,"Reviewed in the United States November 6, 2020","









  
  
    
  It cooks the meat perfect.  My husband made Tenderloin in it. It was Juicy and taste wonderful. Liked it so much,  I bought my dad once.

  
",Size: 5.8Qt
171,171,"







  
  
    Healthy cooking
  
",4.0,Diane Comollo,"Reviewed in the United States April 2, 2021","









  
  
    
  Very good for the money

  
",Size: 3.7Qt
172,172,"







  
  
    I got it for my son as a Christmas gift
  
",5.0,Amazon Customer,"Reviewed in the United States December 12, 2020","









  
  
    
  I will let everyone know as soon as my son uses it

  
",Size: 5.8Qt
173,173,"







  
  
    I love it
  
",5.0,Lesley,"Reviewed in the United States February 6, 2021","









  
  
    
  I LOVE THIS AIRFRYER!!

  
",Size: 5.8Qt
174,174,"







  
  
    Easy to clean and friendly to use
  
",5.0,Amazon Customer,"Reviewed in the United States October 21, 2020","









  
  
    
  Easy to use, food is done fast..i love it

  
",Size: 5.8Qt
175,175,"







  
  
    LOVE IT!!
  
",5.0,Monica Zuniga,"Reviewed in the United States February 9, 2021","









  
  
    
  Saves time from cooking, easy to use, easy to WASH/CLEAN!! I highly recommend getting an air fryer no matter what style - this one is very nice in person and for an affordable price ;)

  
",Size: 3.7Qt
176,176,"







  
  
    Great buy
  
",5.0,Jay,"Reviewed in the United States March 17, 2021","









  
  
    
  Very good item this was my first airfyer and I loved it and it was shipped on time n packet was nt damaged at all

  
",Size: 3.7Qt
177,177,"







  
  
    Air fryer
  
",4.0,Mariam S.,"Reviewed in the United States February 17, 2021","









  
  
    
  It’s easy to clean up but it gets stuck when I start putting boxes inside the machine. It’s very easy to use .

  
",Size: 3.7Qt
178,178,"







  
  
    Great for the money
  
",5.0,Gracie,"Reviewed in the United States January 25, 2021","









  
  
    
  Totally awesome. Bought for my children.

  
",Size: 5.8Qt
179,179,"







  
  
    Everything else is good.
  
",4.0,DeBlessed,"Reviewed in the United States March 2, 2021","









  
  
    
  Not easy to clean no teflon to prevent the food from sticking

  
",Size: 5.8Qt
180,180,"







  
  
    Easy to use!
  
",5.0,Michael N.,"Reviewed in the United States December 30, 2020","









  
  
    
  Made the best grilled cheese ever! No need for a frying pan as long as you have this air fryer!

  
",Size: 5.8Qt
181,181,"







  
  
    Satisfied
  
",5.0,Cars,"Reviewed in the United States March 22, 2021","









  
  
    
  Now this right here daily uses. Every day crispy chicken tenders come out perfect.. everytime very easy to use and clean

  
",Size: 5.8Qt
182,182,"







  
  
    Sometimes separates without pressing the button
  
",4.0,Amazon Customer,"Reviewed in the United States October 29, 2020","









  
  
    
  My only con is that sometimes the basket and shell separate from each other without me pressing the button ....causing me to burn myself and also the shell falling on the floor and denting.

  
",Size: 5.8Qt
183,183,"







  
  
    very good
  
",5.0,wangfengjin,"Reviewed in the United States October 16, 2020","









  
  
    
  I like this is very useful, very good

  
",Size: 3.7Qt
184,184,"







  
  
    Air Fryer
  
",5.0,April Blackwell,"Reviewed in the United States January 20, 2021","









  
  
    
  Make food really good

  
",Size: 3.7Qt
185,185,"







  
  
    Good Product
  
",5.0,Deborah Cavitt.,"Reviewed in the United States January 6, 2021","









  
  
    
  It was a gift and was  liked very much.

  
",Size: 5.8Qt
186,186,"







  
  
    love it
  
",5.0,Lobelia Martinez,"Reviewed in the United States August 21, 2020","









  
  
    
  Love how it leave the chicken nic and crispy

  
",Size: 5.8Qt
187,187,"







  
  
    Works great
  
",4.0,Ryan,"Reviewed in the United States September 26, 2020","









  
  
    
  Did everything as advertised about as well as you’d want something in this price range to do. Made some great wings and it’s a game changer when it comes to frozen foods. Would recommend.

  
",Size: 5.8Qt
188,188,"







  
  
    Easy to use
  
",5.0,K Jackson,"Reviewed in the United States March 3, 2021","









  
  
    
  I love the easy to use dials and it cooks evenly! No unnecessary turning is needed.

  
",Size: 3.7Qt
189,189,"







  
  
    Amazing
  
",5.0,Amazon Customer,"Reviewed in the United States January 13, 2021","









  
  
    
  AMAZING. ENOUGH SAID.

  
",Size: 5.8Qt
190,190,"







  
  
    It is easy to use,  in the time expected, maintaining a perfect flavor
  
",5.0,Liana,"Reviewed in the United States March 10, 2021","









  
  
    
  As so far i am completely satisfied with this product

  
",Size: 3.7Qt
191,191,"







  
  
    Great for price and size!
  
",5.0,Emily Brown,"Reviewed in the United States January 22, 2021","









  
  
    
  I really like my air fryer! Really cuts your cooking time in half! Looked at a lot of different ones & the price and size for this one is great!

  
",Size: 3.7Qt
192,192,"







  
  
    Buy Buy Buy best $76 I ever spent
  
",5.0,Amazon Customer,"Reviewed in the United States September 17, 2020","









  
  
    
  I love 💘 this air fryer I cooked food everyday now my favorite

  
",Size: 5.8Qt
193,193,"







  
  
    Great Buy 👍
  
",5.0,Jon Snow,"Reviewed in the United States March 23, 2021","









  
  
    
  I Lov This Air Fryer, I Cook Everything In It My Favorite Thing To Cooked Is Chicken Wingz And Salmon. Great Buy 👍

  
",Size: 5.8Qt
194,194,"







  
  
    Not impressed
  
",2.0,Rduff1957,"Reviewed in the United States December 22, 2020","









  
  
    
  Food is not crisp

  
",Size: 5.8Qt
195,195,"







  
  
    Awesome!!!
  
",5.0,David C,"Reviewed in the United States September 2, 2020","









  
  
    
  This is an awesome Air-Fryer, Easy to use, Easy to use and can manage to work as a Toaster and Microwave oven too. Love it!!!

  
",Size: 5.8Qt
196,196,"







  
  
    Great gift
  
",5.0,Amber cook,"Reviewed in the United States February 1, 2021","









  
  
    
  Bought it as a gift for my sister, she loved it!Planning on getting one for my self once i move to my new place

  
",Size: 3.7Qt
197,197,"







  
  
    good product, great value
  
",5.0,RA,"Reviewed in the United States October 18, 2020","









  
  
    
  easy to use and clean.  love this product.

  
",Size: 5.8Qt
