,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
65,65,"







  
  
    Messed up shipment
  
",1.0,Jonathan Caughey,"Reviewed in the United States March 28, 2021","









  
  
    
  This paper is thicker than it should beMaybe it’s a messed up shipment, but it jammed up my printer that’s been working fine for several months.I was printing a few pages & the next day when I put this paper in instead it jammed up my printer & now it’s broken:( hopefully they fix their next batches

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
66,66,"







  
  
    Would Buy Again
  
",5.0,Prime Consumer,"Reviewed in the United States November 9, 2019","









  
  
    
  This was my first time ordering a ream of paper thru Amazon. I was too lazy to get dressed and drive over to Target. I was a little worried about how it would arrive, because... paper. Anyways, it came in a box that came it tighly protected. The print quality of this particular paper is excellent. How it feels in the hand isn't sturdy, but it also isn't flimsy. It's right in-between and that's good enough for me. I would definitely order this again.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
67,67,"







  
  
    Fast clean delivery perfect paper package!
  
",5.0,Debt-Free Eric,"Reviewed in the United States February 25, 2020","









  
  
    
  Item arrived exactly as described.  Perfect package no problems nor tears. Shipped to Amazon locker nearby which is also another great service.  I am pleased with the value and price.  I will order again. Highly recommend this method of paper delivery.  My last experienxe ordering paper from an eBay vendor didn't go well so turned here to Amazon.Be sure to check out my Amazon profile for more great content!

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
68,68,"







  
  
    ~~Excellent Paper for my Printer~~
  
",5.0,,"Reviewed in the United States June 1, 2019","









  
  
    
  This paper does an excellent job in my printer and the quality including the brightness is excellent.It feels thicker than what I buy locally -but, when I say locally, I mean the store is 40 minutes away.  And, the additional price is well worth it to me.The added convenience of delivery to my door is an added bonus for me.  Was down to my last few sheets of the old and ordered this on Amazon.  It actually came the next day.Most highly recommended.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
69,69,"







  
  
    name brand, half price, free shipping, 11x17 paper - what more could you want?
  
",5.0,,"Reviewed in the United States July 22, 2010","









  
  
    
  We always see ""Use xyz brand supplies in your xyz printer for best results"" but how often can you get xyz brand at half off with free shipping?With amazon delivering it to me I am able to keep tray 2 in all my printers loaded with 11x17 paper for tabloid jobs.  This works equally well in my BIJ 2600 and CLP 5550 printers.  Standardizing on tray 2 as 11x17 and tray 1 as 8.5x11 helps with the new (7-2010) win7 printer driver.Everyone seems happy when the printers have both sizes (legal has fallen out of favor due to filing difficulties of those extra 3 inches - folding an 11x17 down the middle allows it to be filed and bound along with 8.5x11, just as a fold out).  On the rare occasions we print on legal it is cut to size by the designjet cutter from roll paper stock, of course law offices would prefer the legal size but design firms seem to prefer tabloid sheets.  For those professions I believe HP makes a legal size as well.This is a no-jam, excellent ink, semi large format paper without having to go to roll feed.  The in between size (13x19) is seldom used due to high costs and lack of filing systems for retention.My personal favorite use is printing complex websites that overlap onto 2 pages from my display on 11x17 pages landscape - it looks on the paper 1:1 with my display.

  
",Size: 1 Ream  500 SheetsStyle: Ledger (11x17)
70,70,"







  
  
    Great deal. Just a bad delivery this time
  
",2.0,Kaori,"Reviewed in the United States October 25, 2020","









  
  
    
  The paper is good... but two of them came in a large box and somehow one corner of the box was smashed, and the corners of one of the two got damaged too. Those papers are now not great for my copier as it will get jammed. But if delivered properly, this is a great product. My other one is fine and I am happy with the quality of the paper and the price.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
71,71,"







  
  
    It's so awesome!
  
",5.0,David C.,"Reviewed in the United States February 13, 2021","









  
  
    
  This paper has changed my life. It is the best white paper you can possible imagine! I've been able to get my life back on track ever since I received this. My wife was close to leaving me but this was able to salvage our marriage! But really.... It's paper, you can write, draw or print on.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
72,72,"







  
  
    Good Paper!
  
",5.0,ramonals,"Reviewed in the United States July 7, 2011","









  
  
    
  I order this paper on Saturday, July 2, 2011 and it arrived early a.m. Thursday, July 7, 2011 with standard shipping which ran a little more than $9.00, which is still very inexpensive considering the amount of paper received.  The box arrived in a sturdy Official HP Box.  While the box was a bit worn upon arrival, the paper arrived in great usable shape.The first few top sheets were a little bent on one corner, but not badly and it really looks like they'll be okay once run through the printer (still have some old paper I'm using up, so will post my printing experiences with it later).The paper is what I expected and is the same as what you would get in any store that sell's HP Paper of this thickness and brightness.  I use this thickness of paper heavily and for just about everything except resumes.I've bought paper of this thickness and brightness before for drafts of artwork.  Business letter's are fine with this too unless you are planning to use some kind of stamp embossing.I'm very happy with this purchase and will purchase it again if it's still available after our family uses up the 2,500 sheets.  Thanks for a great product at a great price.  Of course I would have been really thrilled if I could have gotten this with free shipping.

  
",Size: Quickpack 2500 SheetsStyle: Letter (8.5 x 11)
73,73,"







  
  
    It’s paper, and it’s awesome
  
",5.0,,"Reviewed in the United States November 30, 2018","









  
  
    
  I like this paper a lot. It’s the only one I use now for my in home office, and it prints cleanly and stays crisp. The paper weight is perfect. I know paper might seem like it’s all the same, but if you work at home or do a lot of printing, you will definitely notice the difference with this one. Love it!

  
",Size: 3 Ream  1500 SheetsStyle: Letter (8.5 x 11)
74,74,"







  
  
    Held up even in the rain.
  
",5.0,Kimberly,"Reviewed in the United States April 1, 2021","









  
  
    
  Thankfully the wrapping of this paper is waterproof and completely sealed.  The delivery driver left them in a spot where the package with the paper got soaked.  I pulled the paper out and nothing was ruined.  The paper prints well and doesn't get jammed.  Definitely worth the money!

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
75,75,"







  
  
    This Paper Jams - Repeatedly
  
",2.0,KIF,"Reviewed in the United States February 17, 2021","









  
  
    
  I have a new Mac and high speed Epson ET-M3170 black and white printer.I use a variety of HP Papers because they claim they don't jam.  THIS particular HP Paper (Office20) JAMS - again and again.Therefore I will not buy it again or again.  Just a heads up.

  
",Size: 10 Ream  5000 SheetsStyle: Letter (8.5 x 11)
76,76,"







  
  
    Very good inexpensive inkjet paper
  
",4.0,Joel FritzTop Contributor: Guitars,"Reviewed in the United States October 22, 2020","









  
  
    
  For times when you need a hard copy for your own use and it's not going to be ""archival"" this is a great choice.  Print quality is clear for text.  We use this with an inexpensive inkjet printer and it's perfectly adequate.  It's cheap enough so you can let kids use it to draw on or use it for scratch paper too.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
77,77,"







  
  
    Paper Quality Sucks
  
",2.0,Jay,"Reviewed in the United States March 19, 2020","









  
  
    
  Paper is like super thin, I would print things and just the ink alone would print over to the back and often tear the paper upon instant contact. Even after putting it in a folder or binder the corners would be bent or completely ripped which I honestly don't even know how that could happen. I may give them another chance, let's see how the remainder of the batch goes.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
78,78,"







  
  
    Not 5 reams
  
",4.0,Amazon Customer,"Reviewed in the United States November 27, 2018","









  
  
    
  i had bought this paper before (1 ream) and was very happy with it.  I'm still happy with the quality of the product, but the listing is a little misleading.  i thought i was getting 5 reams and planned to share with my aunt and mom (still can, just not as easy).  The box is actually 2500 sheets in the box.  i cut the top off and sat it on its side and it works well for me, but i don't print that much, so at least i won't have to buy paper again for a long time!  :-)  Sharing this review for others who might find themselves in the same boat.

  
",
79,79,"







  
  
    Basic Paper
  
",4.0,Tim R.,"Reviewed in the United States March 2, 2021","









  
  
    
  I'm an average consumer and need basic printer paper. This is the basic/standard printer paper. The only complaint I have is that the ream comes wrapped in plastic. That plastic is forever waste. I will be looking for a different product that does not come wrapped in plastic. The plastic protects it but I'm sure there's a different solution.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
80,80,"







  
  
    Do you want amazing paper?
  
",5.0,Alyssa Schneider,"Reviewed in the United States May 30, 2020","









  
  
    
  This paper was changed my life. I don’t know what I would have done without the paper. I have never had paper before that was as good as this paper. It was just so papery and the perfect size. I could write on it or print on it. I could fold it and use of it for origami or paper airplanes. I could color pictures on it. I could cut it up in strips. It is simply perfect!

  
",Size: 10 Ream  5000 SheetsStyle: Letter (8.5 x 11)
81,81,"







  
  
    This is a good quality paper.
  
",5.0,dswpoodles,"Reviewed in the United States November 20, 2020","









  
  
    
  Every time I try to print anything, my printer says this isn't the right paper.  No, it's better paper.  I usually take it out, shift again & try until it does print.  I chose a light grey and it looks very classy.  It isn't a thin, cheap rip off but a thick paper which looks impressive.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
82,82,"







  
  
    It's just paper, BUT i appreciate the fast delivery and good price
  
",5.0,LuckyLiz,"Reviewed in the United States June 10, 2020","









  
  
    
  Well, it's paper. Lol.  Nothing for me to carry on about or criticize really.  Good price and good paper.  I made a decision to review every single thing i purchase on Amazon for the next year, so here ya go.  Honestly though,  it beats going out to the store for one ream and it is more cost effecrive to get it from Amazon as well.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
83,83,"







  
  
    Low quality paper, would not buy again.
  
",2.0,Karla,"Reviewed in the United States May 14, 2020","









  
  
    
  This paper is not great. It prints OK, but is quite thin. You cannot use this for a double-sided application without seeing hints of what's on the other side. I also would not recommend this paper for kids who are early writers (who tend to push down hard on the paper). The paper bunches up. And markers bleed through to the other side.

  
",Size: 3 Ream  1500 SheetsStyle: Letter (8.5 x 11)
84,84,"







  
  
    Ridiculously cheap price for a given high quality and huge quantity!
  
",5.0,,"Reviewed in the United States June 15, 2020","









  
  
    
  I searched in the market for the balance between quality and price and couldn't find better than this deal. Absolutely pays the price I paid and very happy that I was able to find this product for my printer. Highly recommended if you are are looking out for quality papers that runs forever in a ridiculously cheap price.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
85,85,"







  
  
    Paper is paper and for the price, it's great.
  
",5.0,Enigma Networks,"Reviewed in the United States March 18, 2021","









  
  
    
  Why go to the local Big box store and pay extra, I end up buying it here. Cheaper better quality and right in front of your door.Paper is paper, I've got a different printer and different types of paper for photography but this works out...

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
86,86,"







  
  
    Worthy
  
",4.0,Sudhir,"Reviewed in the United States February 22, 2021","








  
  Your browser does not support HTML5 video.










  
  
    
   HP Printer Paper 8.5 x 11 | 20 lb - 1 ream - 500 Sheets | 92 Bright - Made in USA | FSC Certified Copy Paper | HP Compatible 172160RThis is value for money. Ideal for duplex printing as well. Got 1 ream of paper of A4 size.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
87,87,"







  
  
    I was nervous to buy paper off amazon...
  
",5.0,Zara,"Reviewed in the United States October 15, 2019","









  
  
    
  I was a little nervous to buy printer paper off amazon because I was wondering if it would arrive crumpled. They shipped it in a box and it's perfect! I attached a pic to show its undamaged. Very bright, good quality, sturdy paper. Very good contrast with the ink.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
88,88,"







  
  
    9/10 your paper gon be opened dont waste your time!
  
",3.0,,"Reviewed in the United States February 28, 2021","









  
  
    
  I will not be purchasing again. This paper is very bright! But given my shipping box was messed up and my actual product was open im giving it 3 stars. I wont be sending it back bc i really needed the paper but ill never buy from this seller again.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
89,89,"







  
  
    nice paper
  
",5.0,,"Reviewed in the United States September 3, 2020","









  
  
    
  I have tried Staples, Hammer, and a few others for regular printing both from the printer, copier and sometimes even the fax. As long as the price is right, I actually prefer this over the above mentioned. I just doesn't fell as cheap although they're all the supposed weight and brightness....

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
90,90,"







  
  
    HP Printer Paper 8.5 x 11
  
",3.0,MzIce,"Reviewed in the United States February 27, 2021","









  
  
    
  The paper itself is great...My issue was how it was packed fir shipping..Thrown on their sides with no support that the reams were bouncing around in the box and tore out of its wrapping so received them both with paper edges torn edges folded..

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
91,91,"







  
  
    Printing Paper for Days
  
",5.0,Jake prill,"Reviewed in the United States October 3, 2020","









  
  
    
  This printer paper is great! It’s so white! You can tell that the paper isn’t recycled and that’s the kind of paper I go for. I will say that the paper is a little sharp. After printing some instructions on how to cut my own hair, I ended up getting a paper cut. I’ll be fine, don’t worry. Great Paper. Will buy again. I’ll be more careful next time, though.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
92,92,"







  
  
    What can I say ... it's paper.
  
",5.0,Delzog,"Reviewed in the United States February 26, 2021","









  
  
    
  This was cheaper than most places and was delivered to me.  I'd been putting off getting a ream since I used to buy paper by the case.  I doubt there's a much better price/paper ratio out there and the single ream came boxed and well shipped.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
93,93,"







  
  
    Tears easily.
  
",1.0,Jack Bert,"Reviewed in the United States April 14, 2020","









  
  
    
  Tears easily.  Can not erase if you write on it.  Really the worst paper I've ever purchased.  Could not be the weight they say it is or is just very cheap in some other way.  Judging from the other reviews they must have changed the paper so I am force to just avoid the HP brand.  A sad product from a once great brand name.

  
",Size: 3 Ream  1500 SheetsStyle: Letter (8.5 x 11)
94,94,"







  
  
    It's thin & dark
  
",3.0,Galaxy,"Reviewed in the United States April 25, 2020","









  
  
    
  The paper is thin & when I print the full-color page like a storybook or some pictures for my baby flashcard the color was in dark tone & the resolution seems low, not as same as the picture shown in the computer. I think with this paper I can just use for printing some single color like label or document with some simple color.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
95,95,"







  
  
    Best used one-sided
  
",3.0,jersey prime user,"Reviewed in the United States April 2, 2021","









  
  
    
  This paper is certainly inexpensive, but very thin. On my hp printer, the ink shows through on the other side, making 2-sided copying a no-go except for the most informal of uses. If your kids waste a lot of paper, this product is o.k. If you want to print documents, letters, term papers, manuscripts, it's not going to work well.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
96,96,"







  
  
    Works as intended
  
",5.0,CF3,"Reviewed in the United States December 30, 2020","









  
  
    
  To not have to lug the box of paper from the shelf to the cart, to the register to the car to the home office, is a treat with delivery in general.  But to also have the quality of the paper meet your needs and work as intended is even better.  Can't go wrong with authentic HP paper being delivered to your door.

  
",Size: 3 Ream  1500 SheetsStyle: Letter (8.5 x 11)
97,97,"







  
  
    Good paper
  
",5.0,Picky scientist,"Reviewed in the United States June 19, 2020","









  
  
    
  I'm using it for work, at a home setting. It's thinner than my previous ancient case but it's better. Not as many paper cuts. Overall I prefer it to most types I've seen

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
98,98,"







  
  
    Very thin paper
  
",3.0,Kathy McReynolds,"Reviewed in the United States March 23, 2021","









  
  
    
  As far as printer paper goes, this is the thinnest I've ever felt, and I worked in an office that went through literally tons of paper.  It doesn't seem to be flimsy or fragile because of it, but it's certainly noticeably thin.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
99,99,"







  
  
    Nice paper for the cost.
  
",5.0,Sweet Mable Ann,"Reviewed in the United States February 2, 2021","









  
  
    
  This paper was like any classic paper, I was able to print my work with no issues. It is nice quality. For the value it was lower than any other office supply stores in the area.I will be getting my paper from here from now on.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
100,100,"







  
  
    Other reviews are not wrong
  
",4.0,Rahat Pat,"Reviewed in the United States May 3, 2020","









  
  
    
  The paper is slightly thinner than your good quality printer paper, kinda transparent... but I’m not going to give it a horrible review because the price for the amount was good and I can still use it for printing and other purposes. It’s not a loss for me, but I see what the other reviewers were saying.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
101,101,"







  
  
    Garbage now, they changed it and it keeps jamming
  
",1.0,ANS,"Reviewed in the United States November 18, 2020","









  
  
    
  It is super thin and keeps jamming. Ruined my printer after having to take it apart to get the jammed pages out. It is super thin now and doesn't get pulled in properly. I used to always buy this paper, but they changed it, do not recommend anymore.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
102,102,"







  
  
    Thinner and bad through printer
  
",2.0,Mark K,"Reviewed in the United States July 6, 2020","









  
  
    
  Laser printer grabs 2-3 sheets at a time as the paper is unusually thin. This is the first time I’ve seen with this printer. Tossed 1/2 the paper already.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
103,103,"







  
  
    HP Paper 8.5x11 Office 20 lb 1 Ream 500 Sheets 92 Bright Made in USA FSC Certified Copy Paper HP C
  
",5.0,BEBE,"Reviewed in the United States January 3, 2021","









  
  
    
  HELLO! I LOVE IT ALL & I USE THIS HP 8.5X 11 OFFICE 20 Ib 1 REAM 500 SHEETS 92 BRIGHT PAPER FOR MYBROTHER MONOCHROME COMPACT MULTIFUNCTION PRINTER AND COPIER. I RECOMMEND THIS PAPER FORTHIS KIND OF PRINTER. YOU WILL LOVE IT!

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
104,104,"







  
  
    Printer Paper Stock Replacement
  
",5.0,AJ3,"Reviewed in the United States April 3, 2021","









  
  
    
  I was looking for an economical option to refill my printing paper needs. The quality of the replacement paper was equal to or better than the original stock.The price was great and provided and great value.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
105,105,"







  
  
    Great value!
  
",5.0,Sandi K,"Reviewed in the United States February 22, 2021","









  
  
    
  I will continue buying this paper from Amazon.  The price is great and so mucheasier than going to the store to buy it.  Less confusing since there are not 50 differenttypes of paper to have to choose from.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
106,106,"







  
  
    It's paper.
  
",4.0,,"Reviewed in the United States April 18, 2020","









  
  
    
  How do you review a package that is 3 reams (1500 sheets) of regular printer paper?Honestly, this is just standard printer paper.  I've used so many different brands that I rarely notice which one I'm using and this isn't one that I'd notice.  Its good, and takes ink, but nothing special.

  
",Size: 3 Ream  1500 SheetsStyle: Letter (8.5 x 11)
107,107,"







  
  
    Great Paper!
  
",5.0,Donna L. Forrest,"Reviewed in the United States March 1, 2021","









  
  
    
  What can you say about paper? It's a good thickness. Works well in our printer. Has a good brightness to it, and was reasonably priced. This product came to us quickly, well packaged, and exactly as described. Happy with the efficiency of this seller and the product. Thanks!

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
108,108,"







  
  
    Great quality and quantity.
  
",5.0,Nick Hero,"Reviewed in the United States December 27, 2019","









  
  
    
  I am on a budget because of returning to school.The university requires 2,000 word papers or writing assignments and I print a lot of paper with other students.This HP paper is inexpensive and prints up my homework papers with quality and quantity.I cannot afford anything else for a starving student.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
109,109,"







  
  
    It's paper what more do you need.
  
",5.0,Sad Baddie,"Reviewed in the United States November 20, 2019","









  
  
    
  It was very soft and comfortable to my printer for its lack of anyone to keep it company on through the lonely nights without having paper. It recently went through a breakup and needed a refill. This paper restored its place in my home and society after being through a rough patch of no paper. The paper filled the hole in its ink wasting heart. All in all the paper printed quite nice. You should buy it.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
110,110,"







  
  
    Lightweight Paper--a Real Surprise!
  
",3.0,Jacqueline Cohen,"Reviewed in the United States June 17, 2020","









  
  
    
  During the pandemic, as a ""shut-in,"" I was desperate for printer paper to be delivered.  Although this is Hewlett Packard brand name, the quality is only so-so.  A better value for quality are the single packages that one can purchase at Costco.  Those are much heavier bond paper.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
111,111,"







  
  
    Excellent HP Printer Paper Office 20lb, 8.5x 11, 1 Ream, 500 Sheets,
  
",5.0,Thinking Ape,"Reviewed in the United States May 9, 2020","









  
  
    
  The package of HP Printer Paper Office 20lb, 8.5x 11, 1 Ream, 500 Sheets, arrived quickly and is exactly as described. I use it for my laser printer and the print quality is great. The paper is not too thick and not too thin so I'm very happy with it and will not hesitate to order it again.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
112,112,"







  
  
    Great White Paper
  
",5.0,mrfixit01,"Reviewed in the United States April 3, 2021","









  
  
    
  This 20lb #92 Bright White paper is perfect for my Epson desktop printer. Solid product, just as if it were bought in an office products store. Not a knock-off brand. Better price than I can find anywhere locally.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
113,113,"







  
  
    Very good printer paper!!
  
",5.0,PLK1,"Reviewed in the United States February 23, 2021","









  
  
    
  This is very good paper for the price. I normally will only buy a heavier paper but this was good enough in a budget time.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
114,114,"







  
  
    Good quality phone case
  
",5.0,"yufan,Xue","Reviewed in the United States February 27, 2020","









  
  
    
  I bought myself a new S20 ultra and I needed to find good protection for it.  I like that the phone case is blk/ clear and I can see the color of my phone. I am very satisfied with my purchase. Good quality product and very affordable price.  feels good to hold in hands.  seems very protective.  I really recommend!

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
115,115,"







  
  
    Arrived undamaged and pages are bright
  
",5.0,Pari Rana,"Reviewed in the United States February 2, 2021","









  
  
    
  Just what I needed. I item arrived perfectly, I saw some other reviews that said they came damaged but took the risk. The pages are perfect for document printing. They have a nice weight to them and are bright white.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
116,116,"







  
  
    As good or better than more expensive brands
  
",5.0,,"Reviewed in the United States November 11, 2020","









  
  
    
  I print quite a bit and love that this paper is so good for the price. Actually, it's good for what the more expensive brands cost. The paper is bright and clean-looking and doesn't jam like thin paper.Price & quality are right.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
117,117,"







  
  
    does the job
  
",3.0,dcdenizen,"Reviewed in the United States September 17, 2019","









  
  
    
  This is perfectly acceptable paper for normal day-to-day printing jobs.  The paper weight is heavy enough that it doesn't tear not show print through the other side.  I use it on my inkjet printer.  For high quality printing, however, you'd want something better but that fact doesn't detract from the conclusion that is is perfectly fine for day to day use.

  
",Size: 3 Ream  1500 SheetsStyle: Letter (8.5 x 11)
118,118,"







  
  
    Great copy paper
  
",5.0,Tricia Grona,"Reviewed in the United States January 20, 2021","









  
  
    
  Right white office paper feeds easily in to buy a jet printer. The price was great at the quality is also very good. Shipping was fast so I would definitely recommend this if you’re looking for just plain copy paper

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
119,119,"







  
  
    Quality paper
  
",5.0,R. AUDETTE,"Reviewed in the United States January 10, 2021","









  
  
    
  I don't use a lot of paper so always go with a brand I trust and don't have issues with. This is a company that will always supply a paper I can trust will perform reliably without problems like jamming and smudges.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
120,120,"







  
  
    Not a recommended quality paper
  
",1.0,Mr and Mrs Sparky,"Reviewed in the United States February 16, 2021","









  
  
    
  The paper keep jamming our HP printer and all the papers keep sticking together.We have been wasting ink due to the papers sticking together. Half of what we print ends up between two sheets.I have had many types of printer paper and this feels cheap. Just not a thick as most printer paper sold.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
121,121,"







  
  
    Product is great. Delivery method not good
  
",5.0,Pauli S,"Reviewed in the United States May 9, 2019","









  
  
    
  It was a very heavy box and left (squeezed) in to mailbox. I could barely get the heavy box out and then only able to get it into lobby. No way could I bring it upstairs. Pulled muscles in my neck, okay now. I had to have a neighbor (luckily he was available) bring it up for me. These heavy items should be brought to front door and not left in mailbox. Thank you for listening.

  
",Size: 5 Ream  2500 SheetsStyle: Letter (8.5 x 11)
122,122,"







  
  
    Good Price on Printer Paper
  
",5.0,Average Joe 12,"Reviewed in the United States January 1, 2021","









  
  
    
  Genuine HP printer paper, I can't believe they can sell it this cheap and ship it!  As long as Amzn keeps the price inters range,thsi is my source for printer paper.  Genuine product, buy with confidence.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
123,123,"







  
  
    Used For Legal Pleadings
  
",5.0,Norway,"Reviewed in the United States June 11, 2017","









  
  
    
  I used to buy this in store but the price went up and then it disappeared. I had to switch to a basic brand at Best Buy which was comparable. All of my paper is for filing legal pleadings and there's been no complaints. You don't want it to be too bright because it'll really strain your eyes trying to read all the text. There's not a lot to say about paper. Remember, when it comes to pleadings, weight is enforced by court rules which is something to keep in mind.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
124,124,"







  
  
    A ream above
  
",5.0,Skip Tillinghast,"Reviewed in the United States January 14, 2021","









  
  
    
  This is the go-to paper for the family's wireless printer. Not only is it cheap but it's off high enough quality that no one has complained so far. Saves a lot of driving around, too, knowing it's just a day or 2 from your doorstep.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
125,125,"







  
  
    jUST like HP electronics ....underwhelming
  
",2.0,Alina,"Reviewed in the United States July 2, 2019","









  
  
    
  The paper arrived in good condition, no complaints there. The paper quality is what's poor, it's thin and blotchy. I've bought cheaper computer paper that was like $6 that was better quality. This would NOT be good paper to use in a professional ""office"" setting .  You might be able to use it if your a student printing only text or give it to a child to color on .

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
126,126,"







  
  
    1/8 paper is unusable.
  
",3.0,Melissa Cuerrier,"Reviewed in the United States May 26, 2020","









  
  
    
  A lot of this paper was ruined and unusable. The packaging was fine, but when I opened it the paper has been drenched in something green. 20 sheets down the paper is still wrinkled, and printing looks unprofessional. I assume most of the paper will be fine, but I’m rather disgruntled.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
127,127,"







  
  
    Excellent Paper
  
",5.0,Ashland,"Reviewed in the United States February 24, 2021","









  
  
    
  I just needed something that could be delivered, and usually go for value paper (unless I'm doing a specific project or need better quality in general). This paper feels great, looks great, prints great.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
128,128,"







  
  
    Just what I needed for crisp printings done at home
  
",5.0,,"Reviewed in the United States February 4, 2020","









  
  
    
  I do a lot of printing from home. I decided on this paper, because I liked the idea of having pages that were sharp and easy to read. I have an HP printer, so I thought that would also be best compatible for the paper. I like the weight of it and it's easy to read. Definitely just right for my needs.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
129,129,"







  
  
    I put it in the printer and it printed my document
  
",5.0,AJ,"Reviewed in the United States May 23, 2020","









  
  
    
  I’m not a paper connoisseur, but this paper has met my expectations by allowing my printer to print on it. It is very white, which is good for putting words on it with black ink. It seems to stack well. Rectangle was also a very good choice of shape. I recommend it.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
130,130,"







  
  
    Just Wonderfull
  
",5.0,brian,"Reviewed in the United States February 15, 2021","









  
  
    
  I order some paper for my printer, this paper came right away, it is soft yet stiff a beautiful shade of china white. I carefully opened the package read the directions and slid some into my printer. It had a wonderful new car type smell, once loaded my printer purred with delight, lights flashing, beeping and seconds latter a warm wonderful copy of my amazon credit card bill came out..

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
131,131,"







  
  
    Trustworthy Copy and Printer Paper
  
",5.0,HannahD,"Reviewed in the United States March 11, 2021","









  
  
    
  My HP printers have always loved HP papers. Rarely have paper jams, which means better functioning printers in the long run. I also find HP's photo and other special papers to be very reliable.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
132,132,"







  
  
    Best paper for the price
  
",5.0,Anne b.,"Reviewed in the United States December 24, 2020","









  
  
    
  This is a heavier stock than you would expect for the price and my ""go to"" for filling my printer.The color is bright white, not mottled eggshell or transparent like you find in the lower quality papers.

  
",Size: 1 Ream  500 SheetsStyle: Letter (8.5 x 11)
