,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
119,119,"







  
  
    Best price!
  
",5.0,Melanie wells,"Reviewed in the United States August 28, 2019","









  
  
    
  So glad I decided to purchase a case of these, I live on the 3rd floor apartment building and carrying these up stairs isn’t easy. All bottles were carbonated and none were flat. Very easy to unpack the box it comes in and the best price I’ve seen these per bottle. This will be a weekly purchase now.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
120,120,"







  
  
    Strange bottle
  
",3.0,Antonio Banfi,"Reviewed in the United States November 18, 2018","









  
  
    
  I always drink s. Pellegrino but into this box there were a strange bottle, the first on the left with less water compared to the others  with a bottle cap that seems damaged...

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
121,121,"







  
  
    Really fizzy, great quality.
  
",5.0,Chris-Ann,"Reviewed in the United States April 13, 2020","









  
  
    
  I really love the flavor and fizz of this product. I feel like sparkling water is an acquired taste, and this certainly has been the best quality of plain sparkling water that I have tried. I love it!

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
122,122,"







  
  
    The Best Sparkling Water!
  
",5.0,Spencer Aronfeld,"Reviewed in the United States October 6, 2018","









  
  
    
  I drink it by the gallon.  Probably 4x a day.  It is satisfying and consistently delicious.Add some fresh lime juice.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
123,123,"







  
  
    Good mineral water
  
",4.0,S.Evans,"Reviewed in the United States April 30, 2017","









  
  
    
  I started drinking a lot more mineral water to help with soda cravings. I haven't had any soda in over a month and sometimes I just want some bubbles. I only drink water btw so regular water and once in a while some mineral water. I will say that comparing this to Perrier, I prefer the Perrier more.

  
",
124,124,"







  
  
    Very good
  
",5.0,Wilderness1022,"Reviewed in the United States February 3, 2020","









  
  
    
  Pelegrino it's really good sparkling water and I typically don't purchase it because it's usually more expensive than some of the others but they had a super deal on here and I will enjoy every last drop.

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
125,125,"







  
  
    S. Pellegrino Sparkling Natural Mineral Water, 16.9 fl oz. (24 Pack)
  
",5.0,J. Reed,"Reviewed in the United States August 14, 2020","









  
  
    
  Refreshing and delicious;  I much prefer this over Perrier.  I'm not fond of the plastic bottles, however.  Everything in glass tastes better and colder.

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
126,126,"







  
  
    Love it.
  
",5.0,Nancy Bee,"Reviewed in the United States August 2, 2020","









  
  
    
  In the heat of the summer, I chug this stuff. The mineral water somehow does what gaterade is supposed to do without suger etc.  Good for your guts. Less salty tasting than Perrier. Superior.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
127,127,"







  
  
    Bottle are plastic not glass. Yes, even the 1 liter ones.
  
",2.0,Katielynn,"Reviewed in the United States January 17, 2020","









  
  
    
  The whole reason I got this was because I thought the 1 liter bottles were made of glass  not plastic like at my local Sam's (who is always sold out of these which I why I tried ordering them on Amazon). This detail needs to be written in the description but I dont see it anywhere.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
128,128,"







  
  
    Taste strange
  
",1.0,Teresa P,"Reviewed in the United States July 13, 2019","









  
  
    
  Bought this before but this batch tastes bad.  I ended up throwing it out.  I guess I need to buy this from a local store. Disappointing

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
129,129,"







  
  
    I Thought they were glass
  
",2.0,Elle,"Reviewed in the United States January 6, 2021","









  
  
    
  I specifically ordered these because they appeared to be glass, THEY ARE PLASTIC,  which I hate drinking sparkling water from it changes the taste! UGH

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
130,130,"







  
  
    PACKAGED EXTREMELY WELL THIS TIME
  
",5.0,jetmmm,"Reviewed in the United States December 17, 2013","









  
  
    
  I have been receiving this water for quite awhile and this is the very first time the packaging fits the bulk and weight.  Thank you for a job well done.  The UPS man at one time complained to Amazon about the poor packaging.Now for the next thing.  UPS delivered my water to my apt door (I live on the 8th floor) the USPS will not take the elevator to deliver my water to me.Snow, sleet and rain and all bad weather but not the elevator.  The boxes are heavy and I am 70 years old and loved having it delivered to my door.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
131,131,"







  
  
    My favorite splurge
  
",5.0,Amazon Customer,"Reviewed in the United States September 18, 2020","









  
  
    
  I buy a case of these every other month to treat myself. I used to wait tables, and so the taste of Pelligrino really has a hypnotic effect on me. I buy these for when I’m stressed out and I forget to drink water. Sometimes buying yourself fancy mineral water reminds yourself that you’re worth it. :)

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
132,132,"







  
  
    Great Tasting Effervescent Water with Excellent Taste
  
",5.0,Roy Krebs,"Reviewed in the United States September 17, 2019","









  
  
    
  Italians know their food, and I found no water to accompany a meal better than S.Pellegrino Sparkling Natural Mineral Water.  I've been a fan for several years and feel guilty not having shared sooner my delight with this product!

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
133,133,"







  
  
    Great sparkling mineral water!
  
",5.0,Suzanne,"Reviewed in the United States May 8, 2020","









  
  
    
  I've never had any issues with quality of this sparkling water, nor shipping. It surprises me how quickly it arrives and always in perfect condition.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
134,134,"







  
  
    PBA free bottles.
  
",5.0,miller,"Reviewed in the United States February 20, 2021","









  
  
    
  Arrived today.Luckily a neighbor brought it up to me on a dolly.Very heavy ( 1 liter bottles) ).but worth- so worth the trouble.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
135,135,"







  
  
    Favorite Water
  
",5.0,clock,"Reviewed in the United States March 5, 2020","









  
  
    
  We love this and even have it on auto delivery. I have price checked this in several places including Costo and this price is by far the best. We look forward to our delivery each month!

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
136,136,"







  
  
    Best Fizzy water!
  
",5.0,NewYorkGirl,"Reviewed in the United States September 17, 2017","









  
  
    
  I always keep a stock of Pellegrina in the house.  Convenient to buy in bulk.  I think it's the best tasting fizzy water.  I mix with cordials to make interesting sodas like Bottle Green's Lemongrass and Ginger cordial from the UK.  better than soda!

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
137,137,"







  
  
    Never again
  
",1.0,Jean Harlow,"Reviewed in the United States February 18, 2020","









  
  
    
  Have been drinking this water for years and years. This is now the second case where half of the bottles are semi-flat, some have a bad soap-like smell, a sickly taste, and the rest have absolutely no carbonation whatsoever.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
138,138,"







  
  
    Can't live without it
  
",5.0,Rafal,"Reviewed in the United States May 5, 2020","









  
  
    
  Best sparkling water in the world

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
139,139,"







  
  
    Great value
  
",5.0,CarlU,"Reviewed in the United States October 13, 2019","









  
  
    
  I was getting the glass bottle at a local store but the cost was more than double and a smaller amount of product.  I use very little plastic so I'm not overly concerned about that vs. paying a major premium for glass.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
140,140,"







  
  
    The orginal
  
",5.0,Dieter,"Reviewed in the United States January 28, 2021","









  
  
    
  I started drinking this in the 50's growing up in Germany. I have been drinking this every since. Love the taste and love just the right amount the bubbles it has. Not over powering like some.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
141,141,"







  
  
    Good
  
",5.0,CBRetriever,"Reviewed in the United States August 21, 2020","









  
  
    
  It is good to be able to get Pellegrino in bulk like this.  However this last batch was in a box that was falling apart and taped back together.  All prior orders were OK.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
142,142,"







  
  
    Delivery was a mess
  
",1.0,Gail A. Corrado,"Reviewed in the United States June 1, 2020","









  
  
    
  There were 2 cases of large bottles of the water in a huge box.  The individual boxes were damaged inside and the bottles were sideways in the boxes. The large box was too big for the two cases so they were moving around inside.  I do not know who is doing the delivery but they need a talking to.  We were lucky the bottles did not seem damaged. (9/11/20: We’ve kept this up during the pandemic, hoping it would improve. It has not. We are ending the deliveries now.)

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
143,143,"







  
  
    Good carbonation but bad taste so it was almost good
  
",3.0,Dylan,"Reviewed in the United States March 12, 2019","









  
  
    
  I am doing keto and wanted to try using carbonated water to make drinks more interesting so I tried this one for $16 I got a lot of water but it didn't taste very good that was the bad side to it it has good carbonation though and I did like that if it just didn't taste bad I would like it a lot more in probably give it five stars

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
144,144,"







  
  
    A good deal
  
",5.0,Michael J. Lombardi,"Reviewed in the United States February 1, 2020","









  
  
    
  If you drink Pellegrino this is a deal. It’s cheaper than Costco even on sale and with Prime it’s delivered to your door free. It seems strange to buy bottled water online but it works

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
145,145,"







  
  
    I would recommend!
  
",5.0,Rhyno,"Reviewed in the United States September 14, 2020","









  
  
    
  I am trying to cut down on my soda addiction and this is helping me tremendously!  Bubbly water that tastes great.  I would recommend!

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
146,146,"







  
  
    Sparkless Sparkling Water
  
",2.0,Gabi T.,"Reviewed in the United States July 1, 2020","









  
  
    
  No bubbles whatsoever. Very disappointed to say the least.

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
147,147,"







  
  
    I love the water but the description is wrong. ONLY 16.9 FL OZ
  
",1.0,SherryB,"Reviewed in the United States March 30, 2020","









  
  
    
  The description, and what I thought i was paying for , says 33. 8 FL OZ.. that's a big difference. Amazon needs to make sure they are describing what they are selling.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
148,148,"







  
  
    Quality never varies.
  
",5.0,Beryldene,"Reviewed in the United States May 9, 2020","









  
  
    
  what,s not to love, Great. great  refreshing cheap but delish. glass of ice, splash of lime, fill with cold Perigrino and your in heaven Dont need scotch.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
149,149,"







  
  
    Bubbly Water Made Easy
  
",5.0,Granny,"Reviewed in the United States July 23, 2019","









  
  
    
  Love this stuff and like to have a case of it around. Only drawback is the delivery guy has to lug it upstairs to my front door, which doesn't seem fair to him, but it saves me from having to lug it and I'm getting too old for that!

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
150,150,"







  
  
    Delicious and refreshing!
  
",5.0,Bijouxbb,"Reviewed in the United States October 5, 2020","









  
  
    
  We like this so much better than carbonated water. It may be a little more expensive, but we like the benefits of the minerals!

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
151,151,"







  
  
    These are the LARGE bottles.
  
",4.0,Chloe Rice,"Reviewed in the United States March 21, 2017","









  
  
    
  I guess I didnt pay enough attention when I first ordered this to see that these arent the grab-n-go size bottles.They're the big ones! Its great having them shipped to my door and not having to lug them all home myself though. Now I order these large bottle all of the time

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
152,152,"







  
  
    As expected.
  
",4.0,Aslana,"Reviewed in the United States April 5, 2018","









  
  
    
  Although I miss Appolonia and some of the other mineral waters that have become difficult to find here, Pellegrino is a reasonable substitute. I've been drinking it for a few years. I do wish it had a lower sodium content, otherwise it's fine.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
153,153,"







  
  
    Delivered as advertised
  
",5.0,Satisfied Customer,"Reviewed in the United States August 8, 2020","









  
  
    
  First off, let me say that I'm a huge fan of Pellegrino. I had been purchasing it by the 12 pk at my local grocer for years. Via Amazon I save a significant by purchasing the 24 pk and it arrives at my front door in a day or two.  I typically get (2) 24 pk's at a time and will continue to do so as long as the price remains as it is! The bottle size @ 16.9 oz is perfect!

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
154,154,"







  
  
    Great substitute for diet sodas. Don't miss them. Same price!
  
",5.0,MARIO V,"Reviewed in the United States April 20, 2020","









  
  
    
  This is by far the best sparkling water. Smooth going down. Satisfying going down. No aftertaste. No sugar addiction. A great product for a fair price. About the same price as big box but delivered. Perfect.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
155,155,"







  
  
    I find myself reaching for this instead of a 'soda' when I'm thirsty.
  
",5.0,K.A.Owens,"Reviewed in the United States October 4, 2018","









  
  
    
  I really like it.  Sometimes just water gets boring.... This isn't overly carbonated, and isn't flavored, it is very refreshing.  In the summer I chill it, but room temp is fine.  It's increased my husband's water intake, which is a plus.  We'll choose this instead of sodas when we're thirsty.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
156,156,"







  
  
    The best I've found, just not crazy about the plastic bottles though
  
",5.0,Mushroom Hunter,"Reviewed in the United States March 19, 2018","









  
  
    
  I LOVE Pellegrino mineral water and drink a liter a day.  However, I'm not crazy about the plastic bottles.  I realize glass would affect shipping - weight and breakage.  One of my cases came broken, so if the bottles were glass, it would have been a disaster.If you'd go back to UPS though, that wouldn't have happened.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
157,157,"







  
  
    Love this water. Buy the smaller size
  
",4.0,Maia ,"Reviewed in the United States November 29, 2018","









  
  
    
  Made a mistake. Ordered 1.8 oz instead of the smaller size. Buy the smaller size. The larger size fizzles out rapidly after opening. Great chilled with a twist of lemon

  
",
158,158,"







  
  
    Not the SanPelligrino I'm used to!
  
",3.0,DK,"Reviewed in the United States April 30, 2020","









  
  
    
  Basically it was bottled water without any fizz....very dissapointed.  I've had this water in restaurants and it was not flat.  Waste of money.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
159,159,"







  
  
    Sadly Flat
  
",1.0,KM,"Reviewed in the United States March 27, 2019","









  
  
    
  The numerous reviews about the S. Pellegrino purchased from Amazon being ‘flat’ is sad, but absolutely TRUE! Keep making your purchase of this product from the big box membership store, and lugging it all the way back home, it’s worth it.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
160,160,"







  
  
    My Favorite Type of Water
  
",5.0,Chris,"Reviewed in the United States January 23, 2020","









  
  
    
  There were some concerns when I read about this water containing Uranium which is toxic to the human body but there are minuscule amounts you'd have to drink 100 bottles a day to even notice any impact. Has an excellent taste and has the right amount of gas.

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
161,161,"







  
  
    I like it!
  
",4.0,Amazon Customer,"Reviewed in the United States July 13, 2017","









  
  
    
  I have had this bottle for a month now, and the carbonation is still in the bottle! Very tasty and healthy to drink for a family dinner. The taste is like normal water, but this water obtains a lot of good minerals that regular water does not have. The carbonation in this water keeps the minerals inside the bottle which is good!

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
162,162,"







  
  
    Great deal! I had missed drinking sparkling water at ...
  
",5.0,Olivia T.D.,"Reviewed in the United States January 24, 2017","









  
  
    
  Great deal! I had missed drinking sparkling water at every meal like I did at home in Europe, and sparkling water in the US can be super expensive. This is a great price for a great brand and the bottles are the right size to slip into your bag.

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
163,163,"







  
  
    Taste like regular water. No sparkling
  
",1.0,Bepa,"Reviewed in the United States July 21, 2019","









  
  
    
  This sparkling water is my favorite. However, the whole box of this water from amazon does not have any sparkles at all. It tastes like water. Don’t buy here.

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
164,164,"







  
  
    Will buy it again
  
",5.0,Juan Z.,"Reviewed in the United States August 5, 2020","









  
  
    
  Half years ago, when I feel thirsty, I will go straight to soda or coffee. Now I realized health is the most important. But I don’t like flat water, then pellegrino save me. It has strong bubbles and tastes good.

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
165,165,"







  
  
    Fizz Weak
  
",3.0,Daisies,"Reviewed in the United States January 21, 2021","









  
  
    
  The fizz is not as strong as it once was. Could be the plastic bottles or held to long and fizz evaporated.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
166,166,"







  
  
    Decent, but not the same as glass bottles, La Croix has stronger carbonation if you prefer that
  
",3.0,E. Sander,"Reviewed in the United States June 13, 2019","









  
  
    
  Amazon Fresh was out of La Croix so I tried this. It was decent, it did have more of a fresh, deeper, more ""mineral-y"" taste, but the fizz factor was actually lower. I like La Croix's, so it seems off/flat to me.

  
",
167,167,"







  
  
    Great water, great deal
  
",5.0,Michael I.,"Reviewed in the United States March 6, 2020","









  
  
    
  We love the San Pelligrino water, it's tasty and has just enough carbonation.  I also like the plastic biyyles over the glass and it's offered at a great price.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
168,168,"







  
  
    Falls Flat
  
",1.0,Elliottok,"Reviewed in the United States November 25, 2019","









  
  
    
  This sparkling water is can hardly be called sparkling water as it's so flat. I don't know what the PSI is, but it can't be much. If you want a barely sparkling water, this is the one for you. I personally prefer a much bubblier sparkling water. I'll stick with Polar Seltzer or Mountain Valley sparkling.

  
",
169,169,"







  
  
    Well packed and delivered to my door.
  
",5.0,Billy,"Reviewed in the United States February 20, 2021","









  
  
    
  Came well packed at my door. Will definitely purchase again, especially since I can’t lift heavy stuff .

  
",
170,170,"







  
  
    Plastic Bottles
  
",5.0,amashopper,"Reviewed in the United States March 21, 2020","









  
  
    
  I thought these were glass bottles.  They’re plastic.  It’s ok but I prefer glass and thought that’s what I ordered .  Still happy to have it.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
171,171,"







  
  
    Family favorite!
  
",5.0,Debra,"Reviewed in the United States November 21, 2019","









  
  
    
  We buy cases upon cases of this to ensure we always have plenty on hand.  It's the perfect beverage whether iced with fresh lemon or lime or straight out of the bottle!

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
172,172,"







  
  
    Great purchase!
  
",5.0,JSussick,"Reviewed in the United States December 9, 2017","









  
  
    
  Great buy for the cost. Better than the prices at the big box stores. Very refreshing and better than soda.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
173,173,"







  
  
    Kind of flat
  
",3.0,Amazon Customer,"Reviewed in the United States February 8, 2020","









  
  
    
  I usually get this in the glass bottles but thought i would try these. The fizz is a little flat, the taste not as bright. I'm going back to glass.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
174,174,"







  
  
    Flat/plastic bottles
  
",3.0,L. M.  Butler,"Reviewed in the United States July 8, 2020","









  
  
    
  This shipment was flat and in plastic bottles. Arrived in good time but very little flavor. Get glass bottles.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
175,175,"







  
  
    Excellent water, but QC problems since mid-2018
  
",3.0,NYCLES,"Reviewed in the United States December 2, 2018","









  
  
    
  I order this water 1-2 times a month. Over the past 6 months, nearly half of them have had issues with being flat or near-flat. Something has seriously gone wrong with QC on this product.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
176,176,"







  
  
    Best sparkling water
  
",5.0,Susan,"Reviewed in the United States March 7, 2019","









  
  
    
  My favorite sparkling water. Love receiving by Amazon delivery. One less heavy item to lug from the grocery store!!!

  
",
177,177,"







  
  
    Broken bottle
  
",5.0,Tobi S,"Reviewed in the United States January 30, 2021","









  
  
    
  Bottle broken packaging damaged. Return not possible

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
178,178,"







  
  
    Sparkling water
  
",5.0,Maybe Ling,"Reviewed in the United States April 10, 2020","









  
  
    
  We enjoy San Pelligrino sparkling water, and it was so convenient to order from Amazon. It was delivered in a couple of days.

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
179,179,"







  
  
    Great water
  
",5.0,Shari Brown,"Reviewed in the United States August 13, 2017","









  
  
    
  The taste is awesome!  It has to be good when my 4yr old will ask for it when she wants water.Pleasantly refreshing... I prefer having plastic bottles over glass... don't have to worry that the lil one will drop it while drinking.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
180,180,"







  
  
    Perfect mixed with flavored water
  
",5.0,Maya-Austin,"Reviewed in the United States March 20, 2021","









  
  
    
  I mix 1 bottle of this great mineral water with one can grapefruit flavored water. Perfect!

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
181,181,"







  
  
    Everything I could’ve hoped for
  
",5.0,ConsumerNSeattle,"Reviewed in the United States March 25, 2020","









  
  
    
  These arrived unscathed, fresh, and to my door! Can’t beat that winning combo!

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
182,182,"







  
  
    Healthy
  
",5.0,mdgoodley,"Reviewed in the United States October 7, 2020","









  
  
    
  It is an excellent thirst quencher and healthy  Good value from a fresh water lake in Italy

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
183,183,"







  
  
    best place for pellegrino
  
",5.0,Amazoncustomer,"Reviewed in the United States March 1, 2019","









  
  
    
  I like buying my pellegrino from amazon because it saves me from having to haul it home myself.  Purchasing it from amazon saves me time and it is the best value for the bottle! I recommend to all my friends that they get their sparkling water like this.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
184,184,"







  
  
    Water is great, but the packing was horrible
  
",3.0,P. Jackson,"Reviewed in the United States April 5, 2018","









  
  
    
  Water is great, but the packing was horrible, all the bottles were loose and rolling around on top of other purchases in same box. I bought this a 2nd time and it was packaged much better with no problems.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
185,185,"







  
  
    Excellent mineral water
  
",5.0,Llda Schellhase,"Reviewed in the United States June 12, 2017","









  
  
    
  Very tasty with a lot of fizz.  I use 2/3rd""s of this to 1/3 water for my lemonade because it is a little too feisty.  Raised from $6.00 plus to $9.00 plus so I will probably buy it from the grocery store.  But the shipping convenience was nice.

  
",
186,186,"







  
  
    Classic in your ""fridge""
  
",5.0,W.D. Lentz,"Reviewed in the United States August 3, 2020","









  
  
    
  It's great having this classic at your fingertips. Good plain or as an accompnimen Screw top plastic bottles are convenient.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
187,187,"







  
  
    Price is great
  
",5.0,Mermor,"Reviewed in the United States September 30, 2019","









  
  
    
  Our local (well known) grocery store it’s $.60 higher per bottle. Only if they go on sale for $1 a bottle does it ever beat this price and it’s delivered right to our door. Love San Pel. Tastes so good.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
188,188,"







  
  
    Good quality
  
",5.0,Napier,"Reviewed in the United States July 12, 2020","









  
  
    
  Package was intact, water tastes the same as store bought. The last case of Perrier that I ordered from Amazon seems to be knockoff, glad I give s.p. a chance.

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
189,189,"







  
  
    Yummy!
  
",5.0,Jessica,"Reviewed in the United States December 13, 2019","









  
  
    
  I bought these when they were only about 11 bucks. It’s such a great deal when their on sale. S Pellegrino is the most delicious sparkling water!

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
190,190,"







  
  
    Crisp, clean, refreshing, delicious
  
",5.0,M5,"Reviewed in the United States March 3, 2016","









  
  
    
  Fantastic carbonated water.  Crisp and refreshing, great tasting.  I used to buy Perrier but they're almost addicting so I read the ingredients of Perrier and they include ""natural flavors"".  It's probably nicotine or crack.  San Pellegrino is where it's at !!!  Crisp, clean and refreshing - exactly what I'm looking for.

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
191,191,"







  
  
    It's a matter of taste.
  
",5.0,Glenn Helms,"Reviewed in the United States January 15, 2021","









  
  
    
  If you like carbonated mineral water that is bubbly and has a sharp feeling in the mouth, you may like Pellegrino. I also like Gerolsteiner.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
192,192,"







  
  
    Yummy
  
",5.0,Fugzine,"Reviewed in the United States October 25, 2020","









  
  
    
  Delicious mineral water in conveniently travel friendly and inexpensive packaging.

  
",
193,193,"







  
  
    Convenient & tasty
  
",5.0,J. FRECH,"Reviewed in the United States January 1, 2020","









  
  
    
  Love Pellegrino! Can’t always find it in this size bottles & # of bottles!!  Much better in my opinion the other brands! Don’t care for canned drinks.

  
",
194,194,"







  
  
    Hey it's water?
  
",4.0,Willy35,"Reviewed in the United States December 24, 2019","









  
  
    
  What can I say. It's good water. A lot of carbonation but I actually ordered it by mistake. I thought it was lime water which is available through whole foods. I like it much better and I think it's made by the same company.

  
",
195,195,"







  
  
    Love me some Pellegrino!
  
",5.0,dacrew873,"Reviewed in the United States December 30, 2019","









  
  
    
  I got these at an amazing price. San Pellegrino’s are the best, especially if you are on a diet or doing low sugar. They have a great natural flavor!

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
196,196,"







  
  
    Great product for shipping
  
",5.0,Scott Hughes,"Reviewed in the United States October 2, 2020","









  
  
    
  I like the flavor of this product very much. The larger bottles are great for keeping in the fridge and having a cold drink of water anytime you like.I have been on the auto renew program now for three deliveries. The shipper ships very promptly. My only drawback is the carrier. My package will show up late by a day or two and usually heavily damaged.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
197,197,"







  
  
    Great size
  
",5.0,M. Sada,"Reviewed in the United States June 13, 2020","









  
  
    
  I like the size, and is really affordable.Out of all the sparkling waters the S. Pellegrino is my favorite

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
198,198,"







  
  
    Actually contains the minerals.
  
",5.0,Libby Lover,"Reviewed in the United States July 29, 2019","









  
  
    
  Excellent!  Very tasty, actually contains the minerals and good value thru Amazon.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
199,199,"







  
  
    Great sparkling water
  
",4.0,,"Reviewed in the United States September 28, 2016","









  
  
    
  San Pellegrino sparkling water itself is great. It has very little fiz and tastes delicious even if it's expensive. But when you order from Amazon, it does not arrive by Amazon Prime 2-day delivery. It takes closer to a week and I didn't know that. These 24 bottles will last me sometime and I'm glad I got them, but it took a bit longer to get here.

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
200,200,"







  
  
    Delicious!
  
",5.0,Ms Masb,"Reviewed in the United States February 20, 2020","









  
  
    
  I have recently begun drinking San Pelligrino and I love the flavor.  I have given up soda and I feel good about the swap.  LOVE THIS!

  
",
201,201,"







  
  
    More satisfying than plain water when working out.
  
",5.0,Midsouth Cylce,"Reviewed in the United States October 20, 2019","









  
  
    
  I didn’t realize I could buy this by the case from Prime Pantry. I’m always waiting for a sale. No fancy flavor or after taste. I keep this in the frig all summer. More satisfying that plain water in the summer.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
202,202,"







  
  
    REFRESHING WATER DRINK
  
",5.0,Dano,"Reviewed in the United States March 25, 2021","









  
  
    
  Great price, along with a great refreshing pure water drink.  Stay hydrated.

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
203,203,"







  
  
    Better than the supermarket
  
",5.0,Fla Beach Guy,"Reviewed in the United States November 25, 2020","









  
  
    
  I get it delivered monthly to my home for cheaper than the supermarket. What a deal!

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
204,204,"







  
  
    Though bottles are BPA-free, plastic is very bad for the environment (which is a pity)
  
",5.0,VLH,"Reviewed in the United States March 27, 2018","









  
  
    
  Easy to order, arrived quickly, great price!  Though I can't in good conscience order again, Amazon service was A+ and I think this is the ""tastiest"" sparkling water on the market today.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
205,205,"







  
  
    Love the size
  
",5.0,Cam Island,"Reviewed in the United States June 27, 2019","









  
  
    
  We used to buy the larger bottle. But now this is good size to share with my husband for dinner time.We love its flavor and the size of this item is perfect for us.

  
",Size: 16.9 Fl Oz (Pack of 24)Style: Water
206,206,"







  
  
    Delicious Beverage
  
",4.0,Nicholas Zamora,"Reviewed in the United States April 12, 2019","









  
  
    
  I found myself buying a cup of this for only $4 at a Star Wars concert I went to one night. It made me a fan of the drink. Bought this case a week afterwards. Went through it faster than I should have, but I just liked it so much. It's a nice classy drink to have. Only problem was the case I got it in. The side was smashed in a bit, so when I opened up the packaging box, all bottles (12 all accounted for) just fell outside sideways, awkwardly.

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
207,207,"







  
  
    Love s. Pellegrino
  
",5.0,Robert,"Reviewed in the United States October 5, 2019","









  
  
    
  The best sparkling water hands-down

  
",Size: 33.81 Fl Oz (Pack of 12)Style: Water
