,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
100,100,"







  
  
    It works! Visible difference. Steady internet.
  
",5.0,Ice,"Reviewed in the United States February 20, 2021","








  
  Your browser does not support HTML5 video.










  
  
    
   Very fast. I noticed immediately. My apartment’s wifi is very unreliable and this helps my connection stay stable. Push down on the black tabs to release the plastic covers, plug it in to both your computer and your wall and BOOM! 🤯 Very good!

  
",Size: Cat8-6ft
101,101,"







  
  
    Well built, good jump in speed
  
",5.0,Jacob,"Reviewed in the United States November 20, 2020","









  
  
    
  After my old CAT5 started to fall apart it was time for an upgrade. After swapping the cables I immediately noticed a significant improvement to my online games connection speeds.  Exceded my expectations, this cable is a great buy.

  
",Size: Cat8-10ft
102,102,"







  
  
    Speed not superb
  
",1.0,Daniel,"Reviewed in the United States August 28, 2020","









  
  
    
  Returning.  Quality seemed good for the price, but speed, not so much.  Did speed test for comparison of this cord vs wifi and vs cat5e cord.  200 Mbps connection; wifi and older cat5e cord hit around 175 Mbps while two versions of this cord(One 10ft and One 6ft) weren't able to reach above 99 Mbps.

  
",Size: Cat8-6ft
103,103,"







  
  
    Great For 12 days
  
",3.0,vpage,"Reviewed in the United States July 9, 2020","









  
  
    
  Stopped working after 12 days. I am returning but reordering just in case this is a fluke. While working I received speeds surpassing the 400 gbps that I pay for. Today I had 9.69 upload and 7.8 download. Switched to my old cat 5 cable and speeds are over 200 mbps.

  
",Size: Cat8-6ft
104,104,"







  
  
    Got Here As Ordered.
  
",5.0,Boomerocity,"Reviewed in the United States October 26, 2020","









  
  
    
  Kinda hard to rave about ethernet cables. They got here on time. They're decent quality. They work.

  
",Size: Cat8-6ft
105,105,"







  
  
    A good cable but...
  
",4.0,E.J.,"Reviewed in the United States February 19, 2021","









  
  
    
  But if you are using CAT 5 cables, you don't need to switch to CAT 8, I think. The difference between CAT 5 and 8 is very little. According to my speed test, CAT 8 gives only 1.33 Mbps faster speed than CAT 5.

  
",Size: Cat8-3ft
106,106,"







  
    DESEPCIONANTE.
  
  
",1.0,Cesar M.,"Reviewed in the United States February 13, 2021","









  
    
  60 dólares tirados a la basura.No funciono. Lo compre para sustituir mi cable cat 6 que lleva por canalización la señal a mi estudio.Me extrañan todas estas reseñas cuando el forro es tan sencillo, dicen que es para uso exterior pero desde que lo toque tuve mis dudas.Lastima que no puedo devolverlo porque me cuesta mas. Enviarlo de nuevo a EEUU. 😡

  
  
",Size: Cat8-100ft
107,107,"







  
  
    Good
  
",5.0,Austin N.,"Reviewed in the United States March 24, 2021","









  
  
    
  I didn't do any fancy test, but if I am not being throttle on the cable. I'm super happy. Cable is future proof and can handle more than what my ISP provider. Sturdy across the board.

  
",Size: Cat8-10ft
108,108,"







  
  
    Replaced 2 Tera Grand Cables and solved all my problems
  
",5.0,John F. Kaess,"Reviewed in the United States September 24, 2020","









  
  
    
  A few months ago I bought 2 Tera Grand cat 7 cables to connect my dvr and my stereo to my router. Both of them had unstable, inconsistent connections. I bought 2 of these cables and it solved all my issues. Everything is working great.

  
",Size: Cat8-10ft
109,109,"







  
  
    Cat 8 cable
  
",5.0,Hans-Jurgen Greiner,"Reviewed in the United States August 27, 2020","









  
  
    
  Was probably a bit overkill but I wanted to ensure there was no hinderance from the source to end point.  the slowest point in the chain wil be the end point for sure,  Just did not want the bale to be the performance problem.

  
",Size: Cat8-6ft
110,110,"







  
  
    Improve speeds.
  
",5.0,Manny&Milana,"Reviewed in the United States June 12, 2020","









  
  
    
  This product is great, I upgraded to this Ethernet cable and two month of having it I have no issues with my connection. Prior to owning this product I had a number of internet speed issues but once I changed the cable to this ethernet wire it improved tremendously.

  
",Size: Cat8-6ft
111,111,"







  
  
    Works well
  
",4.0,Doug,"Reviewed in the United States September 20, 2020","









  
  
    
  I ran it under the house about 75 feet, then up the walls at each end. Seems to be working.

  
",Size: Cat8-100ft
112,112,"







  
  
    Totally worth it.
  
",5.0,Isaac,"Reviewed in the United States September 30, 2020","









  
  
    
  Bought this to connect my Xbox to my Comcast Router. If thats what your looking for then look no further. If its not then I'm sure this will still work for you! It has been great I do see a difference from just using the wifi.

  
",Size: Cat8-6ft
113,113,"







  
  
    Keep lag down
  
",5.0,Amazon Customer,"Reviewed in the United States February 21, 2021","









  
  
    
  I got it for gaming as I was tired of losing matches due to lag. It helped out and now I can play Overwatch with minimal lag, it’s there when the servers are overloaded, but it does make a difference.

  
",Size: Cat8-25ft
114,114,"







  
  
    Superb Cord
  
",5.0,K. Gray,"Reviewed in the United States November 7, 2020","









  
  
    
  Purchase this cord so that I can have more stable connection for work and Zoom calls. The quality of the cord is superb and the length is perfection me to route through my living room to my dining room office.

  
",Size: Cat8-35ft
115,115,"







  
  
    High Quality
  
",5.0,SillyConVal,"Reviewed in the United States May 9, 2020","









  
  
    
  These patch cables cost more than some of the others that are offered, but if you have a need for CAT8 patch cables, you will get the high quality that you need by buying these cables. The cables are hefty, about 0.25 inches or 6.4  mm. in diameter and stiff, indicating that the individual wires are solid, not stranded.

  
",Size: Cat8-6ft
116,116,"







  
  
    Mickie Dees is a better option
  
",1.0,Manuvjr,"Reviewed in the United States June 26, 2020","









  
  
    
  I had better speed with the Ethernet cable from my ISP. Don’t waste your $10. That’s like a happy meal at McDonalds right there

  
",Size: Cat8-6ft
117,117,"







  
  
    Complete scam
  
",1.0,Kim Tetreault,"Reviewed in the United States June 10, 2020","









  
  
    
  If this really is a Cat8 cable then I must have got a severely defective one. it only goes up to 95Mbps, its stiff as a board, theres no information on the cable itself at all like there is on every ethernet cable ive ever known verifying what generation of ethernet cable it is. Glad I only bought a 6 foot one for cheap because if i wasted my money on a longer one id be furious.

  
",Size: Cat8-6ft
118,118,"







  
  
    What I needed
  
",5.0,Anthony D. Alexander,"Reviewed in the United States September 3, 2020","









  
  
    
  I had upgraded my home internet and didn't know my old Ethernet cable was efficient enough. After purchasing this cord I noticed a substantial difference. This cord is very sturdy and has a strong connection to the modem.

  
",Size: Cat8-10ft
119,119,"







  
  
    Well, it feels like the Cadillac of ethernet cables
  
",5.0,LSOJ,"Reviewed in the United States October 13, 2020","









  
  
    
  It works, is long enough, and even came with plastic caps covering the ends.Like an indoor/outdoor cable it feels less flexible than the typical cable, designed to resist the outdoors a bit.

  
",Size: Cat8-6ft
120,120,"







  
  
    Not great
  
",2.0,stryder,"Reviewed in the United States March 22, 2021","









  
  
    
  Maybe it is just a bad cable, but the speed transfers between two computers was abysmal, much slower than my cat5e cable. Could not get internet with it at all. Not worth the money.

  
",Size: Cat8-6ft
121,121,"







  
  
    Excellent cable
  
",5.0,Anon,"Reviewed in the United States November 2, 2020","









  
  
    
  Didn't realize how fast these CAT cables have been evolving now we're up to 8. It works, it's a nice thick cable, the connectors feel high quality and when it's plugged it in feels sturdy and doesn't move in the slot. If I need more I will definitely buy more of these.

  
",Size: Cat8-10ft
122,122,"







  
  
    Decent Ethernet Wire
  
",3.0,YB,"Reviewed in the United States January 8, 2021","









  
  
    
  The Ethernet cable provided faster speeds as advertised, but there are some inconsistencies when connecting to the internet while hardwired into my PS5. When the PS5 boots up, it takes a little while for the connection to be established. I checked my older Ethernet wire and I connect immediately. I’m not sure if it’s the gold plating causing the issue, but it is a minor problem.

  
",Size: Cat8-10ft
123,123,"







  
  
    Worked like it should
  
",5.0,create15,"Reviewed in the United States February 21, 2021","









  
  
    
  Got this to connect my work computer to our router in order to work from home; did exactly what it was supposed to do...  Included installation hardware was a nice bonus.

  
",Size: Cat8-50ft
124,124,"







  
  
    Sucks
  
",1.0,A. M.,"Reviewed in the United States January 29, 2021","









  
  
    
  Cat 8???? It just said cat 6 a few months ago when I bought it, HA. If I knew what I was purchasing i would of just gone back to 1995 and picked up their best Cat cable... Dont buy

  
",Size: Cat8-6ft
125,125,"







  
  
    Works as needed
  
",5.0,Julie M. Furry,"Reviewed in the United States January 11, 2021","









  
  
    
  I have these set up for our PS4 and roku device. They have been working well. Speed is not compromised and we haven’t had one issue while online gaming or streaming on roku.

  
",Size: Cat8-6ft
126,126,"







  
  
    Keeps my speed at max
  
",5.0,Harry,"Reviewed in the United States May 19, 2020","









  
  
    
  I got 1gb of internet, but wasn't getting the full speed, trying to find out why, I found the issue to be my ethernet cord, it sadly was dying and was frequently dropping connection. So I went online and found this one, it's amazing, it's an upgrade to my old ethernet cord, a cat6, and gives me faster speeds then my cat6 did at brand new.

  
",Size: Cat8-100ft
127,127,"







  
  
    IT IS OK, BUT TOO SHORT
  
",3.0,Kenny,"Reviewed in the United States November 17, 2020","









  
  
    
  This is my second internet cable I purchased. Since work from home, I need a good internet cable. I shopped couple of brand, so I decide to purchase this cable, but 6ft is really short for me.

  
",Size: Cat8-6ft
128,128,"







  
  
    Overall Great Product and Solid Connections
  
",5.0,Tim G,"Reviewed in the United States January 7, 2021","









  
  
    
  Great product that appears to be produced with great quality.  The only thing I could think to make it better is possibly a stronger covering or fabric type covering.  Its almost a rubber type out covering that can tear if caught on a sharp desk corner or running through a wall snorkel to hook up a tv.

  
",Size: Cat8-15ft
129,129,"







  
  
    Exellent cable
  
",5.0,Roland,"Reviewed in the United States February 10, 2021","









  
  
    
  Exellent cable, got close to 1 Gig with AT&T Uverse. With my other ethernet cable (CAT-5) for some reason, only, 127 Mbps. Huge improvement, highly recommended.

  
",Size: Cat8-3ft
130,130,"







  
  
    Get this cable it is awesome
  
",5.0,BertchTREE,"Reviewed in the United States August 3, 2020","









  
  
    
  I moved my computer and my Ethernet cable was about five to seven feet short so I bought this cable and it is awesome. If you need an Ethernet cable get this one, you do not loose any speed, and it looks great. It might be more expensive than some of their competitors but it is worth it.

  
",Size: Cat8-6ft
131,131,"







  
  
    Bottlenecked my system
  
",1.0,GOD's Soldier,"Reviewed in the United States February 15, 2021","









  
  
    
  I was using a 6' cat 6 cable, I tested both many times and the cat8 3' cable was consistently slower always by 30+Mbps slower than what it is supposed to be.

  
",Size: Cat8-3ft
132,132,"







  
  
    Not a bad cable. I will be keeping it, but I would recommend going with a braided cable
  
",4.0,Elias Gonzalez,"Reviewed in the United States September 28, 2020","









  
  
    
  The cable is super stiff. I ordered a different cable that is braided

  
",Size: Cat8-10ft
133,133,"







  
  
    perfect
  
",5.0,ricardo retana,"Reviewed in the United States October 2, 2020","









  
  
    
  exactly what I needed. I had to move the wifi box to the middle room that is about 35 feet away from my gaming room so I purchased this wire and ran it through the walls to access my PC. Very good speeds!

  
",Size: Cat8-40ft
134,134,"







  
  
    Seemed to work, but had issues after a while, might just be its too advanced.
  
",3.0,W. Michael Bernhardt,"Reviewed in the United States August 27, 2020","









  
  
    
  I had it hooked through Xbox one X and worked fine for about 2 weeks.  After that I was getting intermittent signals.  This may be due to this being a Cat 8 instead of 5e or 6, but I removed and used my old patch cords with no issues.

  
",Size: Cat8-6ft
135,135,"







  
  
    Excellent Cables
  
",5.0,John Mcleod,"Reviewed in the United States October 30, 2020","









  
  
    
  I upgraded my computer and other equipment from 2 year old CAT 7 cables, and wow, it made a huge difference.  I am very pleased with the quality and engineering of these cables.

  
",Size: Cat8-25ft
136,136,"







  
  
    Horrible
  
",1.0,Michael,"Reviewed in the United States September 9, 2020","









  
  
    
  Horrible. I compared this cat 8 Ethernet cable to my nearly 10 year old cat 5 cable and the cat 5 is way faster! This cat 8 fuctuated on my internet speed and wouldn’t go past 120MB on my gigablast.

  
",Size: Cat8-6ft
137,137,"







  
  
    Good quality but not flexible as others
  
",4.0,"satisfied person, depends","Reviewed in the United States August 31, 2020","









  
  
    
  The cable is in good quality but no as flexible as others.

  
",Size: Cat8-6ft
138,138,"







  
  
    cat 8
  
",5.0,Nelton Atkins,"Reviewed in the United States August 13, 2020","









  
  
    
  i needed a 10 ft ethernet cable and could not find one locally. Amazon is my old stand by so i bought one from them. i normally buy the best rated and go. it is installed and is working as designed.

  
",Size: Cat8-10ft
139,139,"







  
  
    Great Ethernet cable!
  
",5.0,Melo83,"Reviewed in the United States February 19, 2020","









  
  
    
  Works great 👍 I did notice my signal strength 💪 was up and was running on no less than a 100 mbps as before it was only about 83-88 mbps

  
",Size: Cat8-6ft
140,140,"







  
  
    Connection a little loose
  
",4.0,Mindy,"Reviewed in the United States August 28, 2020","









  
  
    
  These appear to be well-made and are working fine but I noticed when plugging them in that the connection has slight movement.  It snaps in but does not have a tight secure feeling.

  
",Size: Cat8-3ft
141,141,"







  
  
    Can't use
  
",1.0,Jason Hudson,"Reviewed in the United States December 8, 2020","









  
  
    
  This cable comes with plastic tabs at both ends that for the life of me I can't figure out how to remove. The packaging doesn't include any removal instructions. Will be returning.

  
",Size: Cat8-20ft
142,142,"







  
  
    After Setting them in
  
",5.0,Jennifer S. Case,"Reviewed in the United States September 5, 2020","









  
  
    
  Had a Few changes over all Made more than A Difference made a lot  better connection.  I would definitely recommend this product to any one that needs a cable replacement.,  one issue is my Mother Board has an Outdated version of the Killer Ethernet Device  only a 2200E probably have to get a new one some time in the future. Other han that These are the Best Cables I have yet to have purchased.

  
",Size: Cat8-6ft
143,143,"







  
  
    Like it but 5% change
  
",5.0,Abdulrahman Alenezi,"Reviewed in the United States August 27, 2020","









  
  
    
  If your Speed 100 Mbps to 900 MbpsNo need for this onebut I like it

  
",Size: Cat8-3ft
144,144,"







  
  
    Fast internet and durable
  
",5.0,Jeanette Gomez,"Reviewed in the United States December 11, 2020","









  
  
    
  I use this for my teleworking station and it works perfectly. Gives me fast internet and they look durable and well made. I'm happy with this purchase.

  
",Size: Cat8-6ft
145,145,"







  
  
    Great for gaming
  
",5.0,Anon,"Reviewed in the United States August 2, 2020","









  
  
    
  I use this for gaming and it has helped my connection be far more stable. I haven't really compared this with a CAT 6 or CAT 7, but it does what I need it to do for gaming stability.

  
",Size: Cat8-10ft
146,146,"







  
  
    AWESOME
  
",5.0,Amazon Customer,"Reviewed in the United States June 9, 2020","









  
  
    
  I bought this for my PS4 and it doubled my internet speed. I have not had a single issue with my connection since buying this. I will definitely be buying another for other devices in my house!

  
",Size: Cat8-6ft
147,147,"







  
  
    Worth it!!
  
",5.0,Ahmed ,"Reviewed in the United States August 2, 2020","









  
  
    
  I kept getting logged out of my VPN for work and so I figured this might help, it does! So glad I purchased it and it came with two so I use the second one for a security camera.

  
",Size: Cat8-10ft
148,148,"







  
  
    So far so good
  
",5.0,T.Johnson,"Reviewed in the United States September 19, 2020","









  
  
    
  Needed direct connectivity to eliminate lag from WiFi. This did the trick! Zero connectivity and lag issues ever since for me (I monitor my pings). I'm a happy camper

  
",Size: Cat8-25ft
149,149,"







  
  
    Lag for gaming
  
",5.0,iFROSTY,"Reviewed in the United States July 3, 2020","









  
  
    
  This is probably good for something like else besides gaming i was lagging all the time that i had to change to my regular smh trust me my internet is faaasssttt  very disappointed

  
",Size: Cat8-6ft
150,150,"







  
  
    Improvement
  
",5.0,T-Dubbs,"Reviewed in the United States September 20, 2020","









  
  
    
  I switched two of my cords out on the PS4 and router, and notice faster speeds than on the prior cords.  It's not earth shattering, but definitely improvement.

  
",Size: Cat8-6ft
151,151,"







  
  
    A good product
  
",5.0,Kyla S,"Reviewed in the United States November 23, 2020","









  
  
    
  Been using this for over a month now with no problems. This is my first time using an ethernet cable, but it has certainly given me the fastest connection ever with my fiber internet. The cord is extremely durable, and the ends clip firmly into the ethernet ports.

  
",Size: Cat8-10ft
152,152,"







  
  
    Utility exceeded price!
  
",5.0,MN Gear Head,"Reviewed in the United States October 11, 2020","









  
  
    
  Works as well as a cable should. We easily get the advertised up/download speeds advertised by the internet provider. I would buy again...if I needed to.

  
",Size: Cat8-100ft
153,153,"







  
  
    made in china
  
",3.0,Ron Weaver,"Reviewed in the United States November 23, 2020","









  
  
    
  like most things on amazon its from china , I hate buying chinese , wish they sold more american products but they are ok.and they are cheap .

  
",Size: Cat8-6ft
154,154,"







  
  
    NO LAG
  
",5.0,Ayoooko ,"Reviewed in the United States February 21, 2021","









  
  
    
  Great item no more lag for gaming

  
",Size: Cat8-3ft
155,155,"







  
  
    Beware!
  
",1.0,Randy Westfahl,"Reviewed in the United States September 2, 2020","









  
  
    
  Male fitting broke when protective cover was removed. You know your in trouble when the bag looks like a 12 year old spelled it. Waste of time. Amazon was great about taking the return.

  
",Size: Cat8-6ft
156,156,"







  
  
    Reliable quality delivery!
  
",5.0,Woody,"Reviewed in the United States February 8, 2021","









  
  
    
  Quality signal to new tv directly plugs into modem into tv. Significant improvement in quality of speed picture and signal.

  
",Size: Cat8-6ft
157,157,"







  
  
    They don't all work the same
  
",2.0,The Cleaning Crew,"Reviewed in the United States September 11, 2020","









  
  
    
  Just know that when you buy this cable, there's a little bit of luck involved. I bought several, and one cable clearly outperforms the rest by quite a bit. The quality isn't nearly as good as it looks in the pictures. Honestly, there's a good chance that this is a scam product that pays for good reviews. In any case, they work well enough. Definitely not to CAT8 or CAT7 standards, though.

  
",Size: Cat8-6ft
158,158,"







  
  
    Works like it should!
  
",5.0,Jacob Jarvis,"Reviewed in the United States September 25, 2020","









  
  
    
  A great cable, this cable fits and works perfectly. My download and upload speeds have significantly increased! I have it connected to an adapter with my MacBook because the WiFi I use has been shotty.

  
",Size: Cat8-6ft
159,159,"







  
  
    Good
  
",4.0,luis,"Reviewed in the United States December 18, 2020","









  
  
    
  Good

  
",Size: Cat8-6ft
160,160,"







  
  
    Short but sweet
  
",5.0,Jaime,"Reviewed in the United States September 14, 2020","









  
  
    
  I don’t game but the streaming performance is great so I took that as gaming. Also remember your network is only as good as its weakest link so you can have a $1000 router, mesh , WiFi 6 blah a blah blah but if your internet service plan is only 50 mB/s then expect to get that split between all things using the service. Same goes for your cables,  get a good one like this or get a cat 5 e and wonder why your go internet fails to reach speeds

  
",Size: Cat8-6ft
161,161,"







  
  
    Worth buying.
  
",5.0,Joliet Jake ,"Reviewed in the United States March 10, 2021","









  
  
    
  Quite a difference in speed from my last ethernet cable. Worth the money. Works well with fiberoptic internet speeds.

  
",Size: Cat8-6ft
162,162,"







  
  
    Good Quality
  
",5.0,Jonathan Silliman,"Reviewed in the United States October 25, 2020","









  
  
    
  I have my internet through Spectrum and a technician that came to the house recommended that I upgrade to Cat8 Ethernet cable between my modem and my router.  So far I am very pleased with this product!

  
",Size: Cat8-6ft
163,163,"







  
  
    Great ethernet cables
  
",5.0,Robert Oliver,"Reviewed in the United States September 30, 2020","









  
  
    
  Replaced all my ethernet cables with these seem to be really high quality very strong hopefully they won't break like the others did highly recommended

  
",Size: Cat8-10ft
164,164,"







  
  
    Good
  
",5.0,Benjamin Carle,"Reviewed in the United States November 6, 2020","









  
  
    
  It’s good, did give me a performance boost, lagged less, more consistent but cat5e and above for the most part would work for majority of gamers

  
",Size: Cat8-3ft
165,165,"







  
  
    Looks like quality products
  
",5.0,Connieg0425,"Reviewed in the United States March 15, 2021","









  
  
    
  Just bough a cable I did not need.:. I am trying to hook two CPU’s up to one wall space need a switch connector?

  
",Size: Cat8-3ft
166,166,"







  
  
    Can’t tell if it helped or not
  
",3.0,Wolves,"Reviewed in the United States November 15, 2020","









  
  
    
  Cable works fine but I didn’t notice any speed differences on speed tests. Could be my modem. Gonna dog in deeper then do a follow up post.

  
",Size: Cat8-6ft
167,167,"







  
  
    primo cable
  
",5.0,Graeme,"Reviewed in the United States February 19, 2021","









  
  
    
  Top quality juicy fat ethernet cable. Perfect for home AV patch connections when only the best will do. This is “that cable.”

  
",Size: Cat8-3ft
168,168,"







  
  
    Good quality cable
  
",5.0,,"Reviewed in the United States December 6, 2019","









  
  
    
  Golden extremity for an Ethernet cable last generation that transmits info hyper fast, very good. I tool 3 feet the smallest size to connect the box to the tv. It is black and super sturdy, but flexible enough. Very good

  
",Size: Cat8-6ft
169,169,"







  
  
    Works Great So Far!
  
",5.0,Rob W.,"Reviewed in the United States October 19, 2020","









  
  
    
  We don’t like using WiFi in our home so we plug our devices straight into the wall using an adapter and an Ethernet cord in each room we are in  This cord is doing a great job helping us to get Internet to our devices when and where we want it without turning on our WiFi!!

  
",Size: Cat8-15ft
170,170,"







  
  
    Connected from my router to Laptop and it works well
  
",5.0,The Average Geeky Buyer,"Reviewed in the United States December 29, 2020","









  
  
    
  I was looking for a long ethernet cable that could last me if I ever need to upgrade my internet and this was the best affordable one I could find.I have 200mbps internet and it transfers just as much! Pretty durable too.

  
",Size: Cat8-6ft
171,171,"







  
  
    Great for its use, Not the best quality. Price is about right for this product tho
  
",4.0,Zachary Smith,"Reviewed in the United States April 13, 2020","









  
  
    
  Works very well the Ethernet Plug-In(connectors) are very nicely designed and work very well. the only reason this got 4 stars is because the cordage itself is not great to say the least. its almost like cheap plastic wrapped around an expensive fix.... idk how to explain it. Either way it does work as expected and was great with the timing, and price. If you could implement a Cat8 ENet Cable with Fiber Optic Threading over the cording I would be very interested in purchasing again

  
",Size: Cat8-6ft
172,172,"







  
  
    Good value excellent product
  
",5.0,T.S.,"Reviewed in the United States January 25, 2021","









  
  
    
  It's pretty hard to go wrong with the ethernet cable. I ordered this and I was delighted with the gold end connectors

  
",Size: Cat8-30ft
173,173,"







  
  
    Didn’t work
  
",1.0,Big Dan88,"Reviewed in the United States October 21, 2020","









  
  
    
  Plugged it in to my laptop and my tv and it straight up doesn’t work. Will try getting a replacement and see if I just randomly got a broken on.

  
",Size: Cat8-6ft
174,174,"







  
  
    Upgraded Mesh WiFi cable, Increased Speeds
  
",5.0,JV,"Reviewed in the United States January 4, 2021","









  
  
    
  My Linksys Velop Mesh system came with basic cable to connect to router. This upgraded cable increased speeds by 100 MPS consistently as compared to standard cable. Happy with it

  
",Size: Cat8-3ft
175,175,"







  
  
    yes!!
  
",5.0,Grizzlybear,"Reviewed in the United States December 3, 2020","









  
  
    
  data transfer is so much better after upgrading from cat-6 to cat-8...amazing cables from modem to router  and from router to TV

  
",Size: Cat8-6ft
176,176,"







  
  
    Meh.
  
",4.0,dmorales77,"Reviewed in the United States December 15, 2020","









  
  
    
  Strong material. Didn’t really see much of a difference in speed on the 2.4. But on 5g it really double it’s speed.

  
",Size: Cat8-6ft
177,177,"







  
  
    Works great
  
",5.0,Big_Greek,"Reviewed in the United States July 16, 2020","









  
  
    
  Bought this to connect my mesh router system with my switch for my hardwired devices. So far it has been working great, no lost packets that I can tell so far.

  
",Size: Cat8-6ft
178,178,"







  
  
    Great qnd fast
  
",5.0,mike,"Reviewed in the United States February 3, 2021","









  
  
    
  O had the CAT6 ethernet cable and this one knocks it out the park by far. My speeds are so much faster with transfer rate.

  
",Size: Cat8-6ft
179,179,"







  
  
    DONT BUY THIS
  
",1.0,Andrew Wright,"Reviewed in the United States March 8, 2021","









  
  
    
  No signal, I was wondering why I wasn’t getting any speed and I changed back to my old cord and the speed went back up, I was getting 10down .8 up and other cord 480 down 40up couldn’t believe it , DONT BUY THIS WASTE OF MONEY

  
",Size: Cat8-6ft
180,180,"







  
  
    Great CAT 8 ethernet cable
  
",5.0,Mitchell,"Reviewed in the United States June 23, 2020","









  
  
    
  This CAT 8 ethernet cable is awesome for gaming! It provides fast internet to my xbox which cuts down on the lag time that occurs when you have a weak internet signal. I'm glad that I was able to find a cable long enough to run from my modem to the bedroom where the xbox is located! The price and quality of the cable is awesome! Highly recommend this purchase

  
",Size: Cat8-20ft
181,181,"







  
  
    Outdated
  
",1.0,SamFromTexas,"Reviewed in the United States December 29, 2020","









  
  
    
  No one uses this type anymore don't buy for gaming or your router. Bought it and i need a newer model. It's useless.

  
",Size: Cat8-3ft
182,182,"







  
  
    love it
  
",5.0,Ruru92,"Reviewed in the United States September 17, 2020","









  
  
    
  I'm excited to leave a review on this product because I absolutely love it. Been using it for a few months now and I can happily recommend it.

  
",Size: Cat8-6ft
183,183,"







  
  
    JUST BUY IT!!!! you’ll be AMAZED !!!!
  
",5.0,Ariel C.,"Reviewed in the United States July 29, 2019","









  
  
    
  WOW !!!!! i’m speechless.. used this cat8 cable on my 2019 samsung smart tv.. and right off the bat.. it’s FASTER !!!! than my old cat5..i would buy AGAIN !!!

  
",Size: Cat8-6ft
184,184,"







  
  
    Excellent product for the money
  
",5.0,Teddy Goetz,"Reviewed in the United States December 5, 2019","









  
  
    
  Probably the best Ethernet cable out there. Great build quality and does what is it supposed to do like in the description of the product. Would 100% recommend to people who use a lot of speed for internet.

  
",Size: Cat8-6ft
185,185,"







  
  
    Faster gaming.
  
",5.0,Mohsin,"Reviewed in the United States June 3, 2020","









  
  
    
  Have this going directly from my Modem to my PS4.  I replaced a 8 year old wire.  Download speeds went up and I feel a smoother game play occurring.  Overall happy.

  
",Size: Cat8-20ft
186,186,"







  
  
    It does its job, not much to complain about.
  
",5.0,B,"Reviewed in the United States July 22, 2020","









  
  
    
  It's an Ethernet cable and connects my computer to the internet. I mostly game and haven't had any connectivity issues with it so everything is fine. Not much else to say.

  
",Size: Cat8-10ft
187,187,"







  
  
    Worth the price
  
",5.0,Eric from Lombard IL ,"Reviewed in the United States October 17, 2020","









  
  
    
  Used to connect router to smart tv. Excellent picture quality no buffering. Appears to be a well made cable. Eric from Lombard IL

  
",Size: Cat8-3ft
188,188,"







  
  
    Super Fast for gaming and more.
  
",5.0,Bunshigi Hanumie,"Reviewed in the United States October 3, 2019","









  
  
    
  I was pretty impressed by how smoothly my consoles run online with these. I'm really happy I swapped out all my old cat5 cables with these to get some more speed. If you game or surf the internet, these are a must have.

  
",Size: Cat8-6ft
189,189,"







  
  
    Increased our upload speeds and reduce ping times
  
",5.0,B.ZEE,"Reviewed in the United States June 7, 2020","









  
  
    
  These really are better than old LAN cables.  There was a most notable increase in upload speed, some increase in download speed, and some decrease in ping times.

  
",Size: Cat8-6ft
190,190,"







  
  
    Amazing product , terrific thoroughput
  
",5.0,Tarquin,"Reviewed in the United States December 10, 2020","









  
  
    
  I pay for 500/500 and for the first time I actually get 100% of that speed without 0 loss.Excellent product.

  
",Size: Cat8-10ft
191,191,"







  
  
    Good cable
  
",5.0,Justin,"Reviewed in the United States March 7, 2021","









  
  
    
  Very durable. Gave me my full gigabit speeds.  Ideal for anyone transferring large file sizes. For gaming and all computer needs

  
",Size: Cat8-10ft
192,192,"







  
  
    Faster speed
  
",5.0,Michael A Williams,"Reviewed in the United States November 11, 2020","









  
  
    
  I don't know what makes one ethernet cable different from another, but after running several speed tests this one was consistently about 20% faster than the other one I had

  
",Size: Cat8-3ft
193,193,"







  
  
    faster internet connection
  
",5.0,klassy chic,"Reviewed in the United States September 12, 2020","









  
  
    
  This cat 8 cable was much faster than my cat 5 I was using. I verified on internet speed test on both computers. Both topped at the highest speed for my internet subscription...  VERY  HAPPY..

  
",Size: Cat8-10ft
194,194,"







  
  
    Cate 8
  
",5.0,Chinhae,"Reviewed in the United States March 21, 2021","









  
  
    
  Works well increase download, about 50mps more, my service is about 702mps now was 462mps.

  
",Size: Cat8-6ft
195,195,"







  
  
    Great cable. Very high quality.
  
",5.0,ssPHOENIXss,"Reviewed in the United States October 10, 2020","









  
  
    
  High quality. Good shielding. Ran this under carpet and cant even tell it is there. Great peak speeds out of this cable, would definatley buy again.

  
",Size: Cat8-25ft
196,196,"







  
  
    Good quality
  
",5.0,DonCorneo,"Reviewed in the United States January 31, 2021","









  
  
    
  Comes nicely packaged. It feels like a good quality cable.I haven't had any problem with it.

  
",Size: Cat8-6ft
197,197,"







  
  
    Instant Speed Increase
  
",5.0,Hank,"Reviewed in the United States May 22, 2020","









  
  
    
  Right off the bat, my internet speeds went waaaaayyy up. Starting roughly a little over 100mb download speed, shot it's way up just under 300mb download speed!~

  
",Size: Cat8-6ft
